X;Y;OBJECTID;RELI;B14BTOT;Count_;IPTA
533000;161900;39944;53301619;19;1;0
533100;153900;39946;53311539;85;3;0
532600;153800;39947;53261538;70;1;0
545600;154400;302116;54561544;9;1;0
532400;186800;39948;53241868;19;1;0
516400;146300;203804;51641463;63;1;0
560900;191600;203805;56091916;25;0;0
533500;164400;39950;53351644;6;0;0
514300;167100;334889;51431671;26;1;0
534700;155800;39951;53471558;14;0;0
534000;155600;39952;53401556;6;1;0
534300;179500;39954;53431795;13;1;0
518200;156000;236580;51821560;17;1;0
538300;153000;203810;53831530;48;6;0
568100;196800;138268;56811968;3;1;0
534100;155200;39955;53411552;26;1;0
533900;181000;39956;53391810;3;0;0
539400;154400;236583;53941544;20;4;0
534800;158700;39958;53481587;4;0;0
568600;134000;138272;56861340;3;0;0
535500;163600;39959;53551636;64;1;0
534900;155300;39960;53491553;13;0;0
560500;138400;203816;56051384;38;1;0
536000;157400;39961;53601574;37;1;0
507900;144500;334901;50791445;3;0;0
536300;152300;39962;53631523;83;1;0
568400;133100;138275;56841331;7;0;0
511500;167000;236589;51151670;20;1;0
568700;199600;138276;56871996;3;1;0
535800;156900;39963;53581569;50;2;0
535800;154100;39964;53581541;7;0;0
557100;144800;236591;55711448;9;0;0
535800;157500;39965;53581575;193;1;0
536100;155500;39966;53611555;3;4;1
569700;127900;138280;56971279;307;2;0
537000;182600;39967;53701826;23;3;0
536500;187800;39968;53651878;31;1;0
524100;157900;302137;52411579;5;0;0
536500;159200;39969;53651592;43;2;0
534800;161300;203825;53481613;13;0;0
536500;154000;39970;53651540;233;5;0
569300;127900;138283;56931279;3;0;0
507700;138500;171054;50771385;63;2;0
536900;161300;39971;53691613;34;1;0
541400;152100;302139;54141521;10;1;0
537500;154500;39972;53751545;195;1;0
537200;152400;39973;53721524;146;4;0
534300;156100;302142;53431561;35;1;0
537900;183100;39974;53791831;6;1;0
505100;134500;171058;50511345;14;0;0
538100;151400;39975;53811514;137;1;0
527100;151000;171059;52711510;17;1;0
537800;156000;39976;53781560;10;0;0
538000;154000;39977;53801540;15;1;0
561200;191200;171062;56121912;25;1;0
570400;128500;138292;57041285;6;0;0
537800;154600;39979;53781546;49;0;0
537900;151000;39980;53791510;76;3;0
538400;151300;39981;53841513;132;2;0
538100;180300;39982;53811803;181;0;0
538100;156900;39983;53811569;36;0;0
570900;128400;138296;57091284;6;0;0
538700;160900;39984;53871609;38;0;0
543600;156400;334924;54361564;3;0;0
570900;127700;138298;57091277;3;1;0
577900;133000;203840;57791330;10;2;0
539200;159200;39985;53921592;12;0;0
544700;156100;302154;54471561;6;0;0
539100;157800;39986;53911578;3;0;0
539300;151500;39987;53931515;33;0;0
539700;153300;39988;53971533;106;0;0
504200;138200;302157;50421382;3;0;0
539700;154700;39989;53971547;5;1;0
540300;156000;39990;54031560;15;1;0
539000;179900;236616;53901799;201;1;0
546400;169300;236617;54641693;7;1;0
540000;155900;39991;54001559;3;0;0
540000;151600;39992;54001516;31;4;0
513100;151700;334932;51311517;36;1;0
540400;156200;39993;54041562;11;0;0
568500;127000;203848;56851270;4;1;0
540400;180000;39994;54041800;5;0;0
502800;137500;236622;50281375;17;0;0
540900;157000;39996;54091570;18;1;0
571800;125200;138309;57181252;3;1;0
504500;143700;171081;50451437;19;0;0
540600;155200;39997;54061552;44;0;0
571700;123300;138310;57171233;3;1;0
532600;186900;302165;53261869;3;1;0
540800;154400;39998;54081544;191;1;0
571700;125100;138311;57171251;3;1;0
541200;189000;39999;54121890;5;0;0
540500;154300;40000;54051543;188;0;0
568300;196200;269398;56831962;32;1;0
541100;161500;40001;54111615;5;0;0
558100;144000;171085;55811440;18;2;0
557400;146600;171086;55741466;42;1;0
541700;151300;40002;54171513;49;1;0
541600;187700;40003;54161877;16;2;0
538800;154700;334943;53881547;169;1;0
541600;187600;40004;54161876;22;2;0
541800;164500;171089;54181645;23;2;0
541400;152300;40005;54141523;26;1;0
541900;152300;40006;54191523;4;1;0
572600;195100;138319;57261951;17;1;0
538300;156600;302175;53831566;6;1;0
542900;155000;40007;54291550;3;0;0
542100;164200;40008;54211642;32;1;0
542900;156200;40009;54291562;5;3;1
507900;147300;302178;50791473;3;0;0
542100;189200;40011;54211892;5;0;0
565600;127200;334950;56561272;30;3;0
536700;152100;269409;53671521;88;2;0
524000;148700;171096;52401487;71;0;0
540300;180800;236638;54031808;99;0;0
543700;151300;40012;54371513;56;5;0
543300;166500;40013;54331665;19;0;0
572800;195200;138326;57281952;12;1;0
543900;151100;40014;54391511;4;2;1
544300;149900;40016;54431499;6;1;0
516300;148100;203872;51631481;10;0;0
543600;154700;40017;54361547;4;1;0
573400;194300;138330;57341943;5;0;0
544800;152400;40018;54481524;5;0;0
545900;150400;40019;54591504;3;0;0
510400;140200;334958;51041402;65;0;0
574300;125600;138332;57431256;3;0;0
545600;194300;40020;54561943;3;0;0
545100;170300;334959;54511703;14;1;0
544700;177100;40021;54471771;8;2;0
561300;185700;302190;56131857;46;1;0
530700;175600;203878;53071756;49;2;0
546500;183800;40023;54651838;6;0;0
546800;183000;40024;54681830;17;1;0
546500;159400;40025;54651594;14;0;0
546200;183400;40026;54621834;5;0;0
544600;172000;40027;54461720;3;0;0
507700;161300;302195;50771613;7;1;0
546700;183500;40028;54671835;81;1;0
502600;137600;302197;50261376;22;0;0
546700;167400;40029;54671674;10;1;0
546000;158800;40030;54601588;3;0;0
538700;181900;171114;53871819;49;1;0
548000;148000;40031;54801480;4;0;0
548500;149900;40032;54851499;19;3;0
575300;146500;138346;57531465;3;0;0
575500;147100;138347;57551471;6;0;0
547400;178900;40034;54741789;12;1;0
532300;167700;236660;53231677;3;2;1
539000;165800;302203;53901658;34;2;0
549100;148300;40036;54911483;24;2;0
575900;146800;138350;57591468;34;1;0
547300;156400;40038;54731564;5;1;0
548600;154200;40039;54861542;3;0;0
549200;161700;40040;54921617;12;1;0
549500;166300;40041;54951663;34;0;0
572900;126000;236667;57291260;4;0;0
548600;154900;40042;54861549;36;0;0
549300;160600;40043;54931606;5;0;0
576500;146000;138358;57651460;5;0;0
536400;168000;203902;53641680;29;0;0
550700;163400;40047;55071634;6;0;0
541300;172900;334986;54131729;3;0;0
507800;137600;171131;50781376;75;6;0
561000;139800;269445;56101398;21;1;0
510800;167200;171132;51081672;3;0;0
551800;170600;40048;55181706;14;2;0
546600;162200;171133;54661622;3;0;0
503300;129400;171134;50331294;3;1;0
577000;147400;138363;57701474;11;1;0
551200;173600;40050;55121736;12;1;0
551200;169100;40051;55121691;4;3;1
500600;132400;302221;50061324;6;0;0
576900;148000;138366;57691480;3;0;0
551700;177800;40053;55171778;11;0;0
551400;157900;40054;55141579;8;1;0
551000;168500;40055;55101685;5;2;0
496400;148100;334995;49641481;3;0;0
507100;146800;203912;50711468;11;0;0
551100;169300;40057;55111693;33;2;0
504800;132400;334997;50481324;11;0;0
552100;170700;40058;55211707;5;1;0
564500;125300;269455;56451253;3;1;0
578100;133800;138371;57811338;5;2;0
507400;138800;302227;50741388;3;1;0
569600;198400;335000;56961984;3;0;0
552900;175600;40061;55291756;3;0;0
513600;149200;335001;51361492;5;0;0
508600;138900;335003;50861389;64;1;0
578700;133200;138379;57871332;7;4;1
552200;156100;40067;55221561;3;1;0
553100;157900;40069;55311579;33;1;0
578300;132700;138382;57831327;3;0;0
506300;147400;236697;50631474;17;1;0
518000;150300;269468;51801503;3;1;0
553200;157900;40073;55321579;61;1;0
517500;146700;171158;51751467;12;0;0
553800;145600;40075;55381456;518;1;0
518300;156200;269472;51831562;4;1;0
540300;151300;203930;54031513;109;6;0
553900;158300;40077;55391583;5;2;0
506700;147300;236706;50671473;13;0;0
548600;160300;236707;54861603;36;0;0
574000;145200;203936;57401452;3;0;0
554100;158400;40081;55411584;21;2;0
558900;143800;302251;55891438;3;3;1
572200;195000;335024;57221950;16;1;0
554700;148200;40086;55471482;13;1;0
554400;147000;40087;55441470;18;0;0
554600;147800;40088;55461478;6;0;0
554600;172800;40089;55461728;3;1;0
502400;144900;171175;50241449;21;0;0
554600;156100;40091;55461561;3;0;0
538100;151800;171177;53811518;112;9;0
502300;128900;269490;50231289;18;1;0
554800;148400;40096;55481484;10;0;0
511000;149400;269493;51101494;6;0;0
541900;156700;335036;54191567;47;1;0
554300;148000;236724;55431480;9;1;0
546600;183500;203955;54661835;22;0;0
555200;145200;40100;55521452;192;3;0
546700;149300;236727;54671493;3;2;1
530100;151600;236728;53011516;7;0;0
507500;162800;302270;50751628;3;2;1
570100;197700;203962;57011977;4;1;0
555600;145400;40107;55561454;85;3;0
549000;161200;335049;54901612;23;1;0
555600;148900;40110;55561489;4;0;0
556300;144600;40111;55631446;20;1;0
556200;144600;40113;55621446;20;1;0
555900;144400;203970;55591444;71;2;0
556100;146800;40116;55611468;4;2;1
553800;146100;236743;55381461;102;11;0
526000;156400;269516;52601564;5;1;0
557100;151200;40120;55711512;3;0;0
556700;150100;40121;55671501;4;0;0
556700;147200;40122;55671472;16;2;0
556600;145300;40123;55661453;3;1;0
507900;147900;302293;50791479;11;0;0
557800;179000;40128;55781790;21;0;0
553300;147800;335067;55331478;3;2;1
557800;146700;40129;55781467;3;2;1
571000;135300;203985;57101353;3;0;0
505300;159400;335069;50531594;3;1;0
566200;125800;269531;56621258;4;0;0
560700;142500;171218;56071425;3;10;3
558100;144500;40136;55811445;10;1;0
542200;151900;171223;54221519;20;1;0
515300;146100;302308;51531461;54;2;0
515200;145600;171224;51521456;163;1;0
558500;174000;40142;55851740;3;0;0
548500;152700;335084;54851527;8;0;0
528800;176200;204000;52881762;31;1;0
569000;132800;171229;56901328;3;0;0
523100;158500;236772;52311585;9;1;0
540200;152900;204001;54021529;28;2;0
559200;136200;40148;55921362;7;0;0
542000;155900;269548;54201559;45;1;0
539800;152400;236777;53981524;28;0;0
550000;174500;204007;55001745;16;1;0
560000;179900;40155;56001799;3;0;0
539000;160100;236783;53901601;28;1;0
570800;128800;236784;57081288;3;0;0
520100;175200;335100;52011752;4;1;0
564300;123800;204018;56431238;3;0;0
568300;133800;302332;56831338;7;1;0
561700;191600;40169;56171916;4;0;0
545000;188900;269567;54501889;12;3;0
539400;157300;171256;53941573;31;0;0
515500;146600;269570;51551466;53;1;0
560400;146600;204028;56041466;3;0;0
555700;144600;335113;55571446;91;4;0
549300;147900;204030;54931479;3;2;1
562200;185100;40175;56221851;15;1;0
540500;186700;302343;54051867;34;1;0
562100;127400;40176;56211274;6;0;0
502800;130600;302344;50281306;29;0;0
521100;147700;302345;52111477;3;1;0
539300;153300;302349;53931533;112;1;0
506400;142500;236808;50641425;4;0;0
539300;165900;269581;53931659;56;2;0
563300;132400;40188;56331324;5;1;0
526400;158100;335128;52641581;5;0;0
577800;147000;171274;57781470;3;1;0
563500;130400;40190;56351304;6;0;0
542300;161300;335130;54231613;41;0;0
537500;154900;171275;53751549;149;0;0
577100;147400;335131;57711474;11;1;0
563800;131200;40193;56381312;3;0;0
564100;129800;40194;56411298;59;2;0
546700;177100;302362;54671771;8;0;0
510900;144600;236822;51091446;33;1;0
519700;149900;236825;51971499;36;1;0
564400;129500;40202;56441295;5;4;1
551900;177800;302372;55191778;23;2;0
565600;126800;40204;56561268;24;1;0
540500;155800;236831;54051558;31;1;0
539200;152800;269605;53921528;69;1;0
551900;154200;204065;55191542;4;0;0
544400;149000;302382;54441490;5;0;0
566100;128000;40214;56611280;3;1;0
525000;152600;269617;52501526;4;0;0
536400;167900;269620;53641679;8;0;0
526800;161200;204080;52681612;3;0;0
567400;118600;40226;56741186;4;1;0
508800;156300;269624;50881563;3;1;0
567400;196300;40227;56741963;13;1;0
529400;171300;335167;52941713;5;0;0
553800;154300;269626;55381543;14;1;0
528800;157700;236856;52881577;32;1;0
538300;181200;302398;53831812;75;4;0
536800;189700;171315;53681897;3;0;0
568300;196400;40235;56831964;7;1;0
569100;197300;40237;56911973;11;1;0
546900;156600;204093;54691566;4;0;0
568500;200800;40238;56852008;10;0;0
569100;200400;40239;56912004;3;0;0
568900;133500;40242;56891335;3;1;0
554200;173500;236868;55421735;43;1;0
568500;127600;40243;56851276;3;0;0
538300;167700;236874;53831677;3;0;0
569300;197900;40248;56931979;14;0;0
543600;151000;204104;54361510;16;2;0
528600;159400;335189;52861594;26;0;0
543000;178600;302418;54301786;14;1;0
561600;133000;204109;56161330;17;1;0
506300;145300;204110;50631453;27;1;0
536000;156700;269653;53601567;48;2;0
536400;154400;335198;53641544;198;4;0
504500;141600;204114;50451416;17;0;0
532300;151800;236886;53231518;19;0;0
510500;141600;204115;51051416;68;1;0
555300;169300;269657;55531693;9;1;0
536500;154100;204116;53651541;256;2;0
512500;142500;171345;51251425;14;0;0
505200;134900;236887;50521349;45;2;0
505500;145500;171346;50551455;12;2;0
568200;200300;335203;56822003;4;2;1
572500;125800;40268;57251258;15;0;0
548400;149300;236894;54841493;4;3;1
510300;163700;269666;51031637;20;1;0
572500;125700;40270;57251257;7;0;0
526700;155200;269669;52671552;4;0;0
562900;186300;335211;56291863;13;1;0
551300;180600;204128;55131806;3;1;0
572900;146700;40275;57291467;3;0;0
572000;195200;335216;57201952;6;1;0
535900;170600;335218;53591706;14;0;0
513100;150100;269680;51311501;7;0;0
501500;143900;236910;50151439;10;0;0
578200;133700;302452;57821337;3;1;0
530600;161500;204140;53061615;3;1;0
568800;123600;302454;56881236;4;1;0
505800;134900;204141;50581349;11;1;0
541100;154600;302459;54111546;24;1;0
535100;153000;171375;53511530;34;1;0
531800;185600;302462;53181856;3;0;0
540400;151400;302465;54041514;42;4;0
502200;129000;236924;50221290;27;0;0
561100;143200;335238;56111432;3;1;0
523200;164000;335241;52321640;23;0;0
557000;144600;171388;55701446;10;2;0
550300;148600;302472;55031486;4;0;0
559900;142600;204164;55991426;38;12;0
536900;161200;171394;53691612;11;1;0
524600;149100;269708;52461491;3;0;0
508700;139300;204167;50871393;23;2;0
542600;187600;171397;54261876;10;0;0
562100;183400;302483;56211834;12;0;0
538600;164900;302486;53861649;8;0;0
569600;124500;204173;56961245;3;1;0
531100;159000;269716;53111590;40;2;0
503900;130800;204175;50391308;59;1;0
541700;181400;204181;54171814;16;0;0
578600;132500;40330;57861325;3;0;0
544900;153700;204188;54491537;3;0;0
559400;142300;302501;55941423;162;14;0
555300;146600;269734;55531466;15;3;0
564800;197100;171427;56481971;17;0;0
538700;167100;302512;53871671;27;0;0
537100;153300;236971;53711533;171;6;0
559400;143000;269746;55941430;74;34;0
525700;171800;269747;52571718;20;0;0
524700;148600;302525;52471486;102;2;0
582300;148900;40359;58231489;3;1;0
531100;186800;302527;53111868;8;1;0
505700;143000;335299;50571430;7;1;0
529500;185700;269759;52951857;3;0;0
581100;148300;204223;58111483;3;0;0
506500;145700;335310;50651457;5;2;0
566600;121500;236997;56661215;23;0;0
535100;155500;269773;53511555;13;0;0
535000;154600;237003;53501546;27;2;0
505200;144000;237007;50521440;11;1;0
514900;145100;204237;51491451;11;1;0
533100;153200;171466;53311532;147;2;0
560200;142000;335321;56021420;46;21;0
558300;146600;335325;55831466;26;4;0
562400;131200;237016;56241312;3;0;0
501900;134600;302561;50191346;11;0;0
501800;136600;237020;50181366;24;1;0
583100;148800;335334;58311488;3;0;0
549000;148400;302563;54901484;12;2;0
542400;169700;171479;54241697;3;1;0
527400;152400;204252;52741524;23;0;0
553100;148100;269795;55311481;7;1;0
524700;152200;335339;52471522;15;0;0
540400;156300;204258;54041563;4;0;0
544800;177500;171490;54481775;3;0;0
525100;160100;335345;52511601;21;1;0
513900;147500;171491;51391475;3;0;0
566400;121700;204262;56641217;5;0;0
547500;166800;171492;54751668;6;0;0
521500;149200;237045;52151492;15;0;0
546900;151100;302589;54691511;6;0;0
532900;160100;204276;53291601;6;0;0
515200;145400;171512;51521454;5;1;0
519300;149900;335369;51931499;73;0;0
521700;152200;204285;52171522;30;0;0
512500;146000;171516;51251460;3;1;0
528400;159500;269837;52841595;37;0;0
510600;141300;171534;51061413;83;1;0
521800;175900;302621;52181759;26;3;0
523900;170700;302625;52391707;4;0;0
564900;197100;237085;56491971;17;0;0
556400;148500;171544;55641485;3;1;0
550100;166700;335404;55011667;7;1;0
556200;148400;204321;55621484;8;1;0
538700;167900;237094;53871679;10;0;0
561800;142400;204325;56181424;6;3;1
545900;148900;204331;54591489;9;3;0
534100;155800;171560;53411558;19;2;0
524600;166700;237105;52461667;26;1;0
577200;133800;335418;57721338;3;2;1
561300;132600;302649;56131326;10;0;0
570200;124100;335420;57021241;3;2;1
564500;126900;204337;56451269;30;0;0
538200;180200;171568;53821802;90;0;0
508500;138700;335427;50851387;47;0;0
537800;153600;237115;53781536;291;4;0
562700;185900;269887;56271859;54;0;0
515000;152200;237119;51501522;28;1;0
545000;170100;171577;54501701;18;1;0
530700;160700;237120;53071607;56;0;0
529000;152500;237122;52901525;10;1;0
561100;138300;335436;56111383;137;3;0
542800;157300;269895;54281573;12;1;0
539300;160800;269896;53931608;3;0;0
502600;131000;302668;50261310;11;1;0
503500;129700;237127;50351297;107;0;0
519400;176000;335443;51941760;3;0;0
500900;144800;106048;50091448;86;1;0
501700;133600;106052;50171336;20;0;0
549300;163800;204366;54931638;8;0;0
567500;122100;171596;56751221;99;8;0
551300;148600;171597;55131486;3;0;0
553900;171000;302681;55391710;4;0;0
502200;145100;106057;50221451;58;1;0
495500;146700;204371;49551467;3;1;0
537500;162500;269913;53751625;17;1;0
573700;146000;335456;57371460;3;1;0
517300;147200;237143;51731472;4;0;0
502500;128900;106059;50251289;15;1;0
509400;145900;335457;50941459;6;1;0
577500;141500;269915;57751415;10;1;0
541000;154700;237144;54101547;51;1;0
502600;130400;106060;50261304;50;1;0
507200;138300;302686;50721383;70;2;0
561200;185200;171603;56121852;34;1;0
502300;131700;106064;50231317;12;0;0
551300;157000;302692;55131570;3;0;0
549400;156000;269921;54941560;6;1;0
539400;184600;302693;53941846;8;4;1
503500;133700;106069;50351337;5;0;0
504200;132700;106070;50421327;11;0;0
534600;155800;269927;53461558;5;0;0
504400;141300;106072;50441413;9;0;0
521100;166400;302698;52111664;7;1;0
504300;136600;106073;50431366;20;1;0
539900;160500;237160;53991605;4;0;0
547500;158000;171618;54751580;20;0;0
543900;167600;204390;54391676;4;0;0
558000;145500;269933;55801455;22;0;0
508300;142600;204391;50831426;3;1;0
505300;137500;106079;50531375;26;1;0
567000;121600;204393;56701216;15;0;0
505700;135000;106080;50571350;13;1;0
505500;146400;106081;50551464;5;1;0
526400;151900;302707;52641519;30;1;0
554000;158000;335480;55401580;8;2;0
569500;195500;171625;56951955;3;0;0
505800;135400;106083;50581354;17;0;0
507400;140900;204398;50741409;44;1;0
506300;143300;106086;50631433;38;1;0
540700;155700;335485;54071557;5;0;0
532000;156500;269943;53201565;29;1;0
506200;135500;106088;50621355;9;1;0
506400;142100;106089;50641421;3;0;0
544200;187900;171631;54421879;3;0;0
506700;144500;106090;50671445;13;0;0
550800;154300;171632;55081543;3;0;0
507200;163000;106091;50721630;3;0;0
507700;161800;106092;50771618;11;1;0
