"","OBJECTID","RELI","x_coor","y_coor","B14BTOT","Count_","IPTA"
"593",328167,52991521,529900,152100,3,1,0.33333
"594",458,57441450,574400,145000,5,0,0
"595",229856,54161515,541600,151500,4,1,0.25
"596",262629,53931562,539300,156200,3,0,0
"597",197087,56891974,568900,197400,6,0,0
"598",462,57481452,574800,145200,6,0,0
"599",295406,54631740,546300,174000,19,1,0.05263
"600",295409,53811580,538100,158000,3,0,0
"601",164325,55061507,550600,150700,3,0,0
"602",197097,55581452,555800,145200,66,2,0.0303
"603",197098,51061641,510600,164100,5,3,0.6
"604",229869,55481482,554800,148200,3,1,0.33333
"605",328183,52991716,529900,171600,7,0,0
"606",328188,51521457,515200,145700,73,1,0.0137
"607",262649,52151641,521500,164100,3,0,0
"608",262652,55861500,558600,150000,3,0,0
"609",262654,57451415,574500,141500,3,0,0
"610",489,57631340,576300,134000,5,2,0.4
"611",295429,56881973,568800,197300,6,0,0
"612",491,57631341,576300,134100,3,2,0.66667
"613",328202,56231312,562300,131200,5,0,0
"614",328203,52561531,525600,153100,21,2,0.09524
"615",229890,51611465,516100,146500,48,2,0.04167
"616",328204,50531440,505300,144000,4,1,0.25
"617",295433,55421732,554200,173200,78,3,0.03846
"618",295434,53611597,536100,159700,65,3,0.04615
"619",499,57701471,577000,147100,18,1,0.05556
"620",262669,55581554,555800,155400,5,0,0
"621",503,57721471,577200,147100,25,1,0.04
"622",164360,54901673,549000,167300,14,0,0
"623",262676,57031328,570300,132800,5,1,0.2
"624",229905,53911801,539100,180100,27,2,0.07407
"625",164367,50631455,506300,145500,48,1,0.02083
"626",197139,53341708,533400,170800,5,0,0
"627",295462,53041780,530400,178000,6,0,0
"628",229921,57831330,578300,133000,46,1,0.02174
"629",229922,54401709,544000,170900,12,0,0
"630",197151,56951276,569500,127600,21,0,0
"631",528,57911334,579100,133400,6,0,0
"632",197156,57231333,572300,133300,3,0,0
"633",295473,52761510,527600,151000,12,3,0.25
"634",262704,55481701,554800,170100,3,1,0.33333
"635",229933,53871778,538700,177800,16,1,0.0625
"636",197165,53631652,536300,165200,45,1,0.02222
"637",295483,50101375,501000,137500,12,1,0.08333
"638",229943,51951740,519500,174000,13,0,0
"639",328256,50501459,505000,145900,12,0,0
"640",197179,55561549,555600,154900,4,1,0.25
"641",164408,56091454,560900,145400,3,0,0
"642",554,58051344,580500,134400,3,0,0
"643",164409,55841434,558400,143400,93,2,0.02151
"644",262723,52451493,524500,149300,3,0,0
"645",556,58131488,581300,148800,3,0,0
"646",328267,50741419,507400,141900,15,0,0
"647",262727,51901738,519000,173800,72,1,0.01389
"648",229956,54391638,543900,163800,23,1,0.04348
"649",229958,53721830,537200,183000,27,2,0.07407
"650",563,58141486,581400,148600,4,0,0
"651",295504,56871233,568700,123300,9,2,0.22222
"652",229963,54041629,540400,162900,20,0,0
"653",567,58171483,581700,148300,10,0,0
"654",164425,53891664,538900,166400,28,1,0.03571
"655",262738,53351733,533500,173300,12,1,0.08333
"656",197197,55381484,553800,148400,8,0,0
"657",295510,57291956,572900,195600,3,0,0
"658",229969,52531514,525300,151400,18,0,0
"659",328289,52161474,521600,147400,4,1,0.25
"660",164439,51031441,510300,144100,25,1,0.04
"661",197212,57131250,571300,125000,12,1,0.08333
"662",328297,56291840,562900,184000,5,0,0
"663",262756,53691517,536900,151700,79,0,0
"664",197215,50501457,505000,145700,6,0,0
"665",328300,52621515,526200,151500,16,1,0.0625
"666",262758,53841515,538400,151500,168,2,0.0119
"667",164446,53851535,538500,153500,4,1,0.25
"668",262759,50951518,509500,151800,20,0,0
"669",164448,52071664,520700,166400,5,0,0
"670",295533,57121914,571200,191400,3,0,0
"671",229991,50691435,506900,143500,3,0,0
"672",197221,53571579,535700,157900,5,1,0.2
"673",164451,53441552,534400,155200,3,1,0.33333
"674",262765,55641446,556400,144600,7,1,0.14286
"675",328309,54171510,541700,151000,24,1,0.04167
"676",295539,55401474,554000,147400,3,3,1
"677",262769,54281785,542800,178500,3,1,0.33333
"678",197227,56001424,560000,142400,3,11,3.66667
"679",164457,53241553,532400,155300,3,5,1.66667
"680",197230,52341517,523400,151700,4,0,0
"681",262773,53301885,533000,188500,3,0,0
"682",197232,56681207,566800,120700,3,0,0
"683",262775,50731379,507300,137900,257,1,0.00389
"684",197233,54261502,542600,150200,49,2,0.04082
"685",262776,53671806,536700,180600,11,1,0.09091
"686",328322,51311516,513100,151600,31,1,0.03226
"687",295553,57311336,573100,133600,3,1,0.33333
"688",295556,56201829,562000,182900,9,1,0.11111
"689",197243,54041655,540400,165500,3,1,0.33333
"690",328327,54181507,541800,150700,50,2,0.04
"691",230015,54881480,548800,148000,12,2,0.16667
"692",262787,56711215,567100,121500,7,0,0
"693",197247,54931578,549300,157800,6,0,0
"694",295561,53941520,539400,152000,44,4,0.09091
"695",230019,52151472,521500,147200,9,0,0
"696",197248,50541413,505400,141300,14,1,0.07143
"697",295562,50981526,509800,152600,9,0,0
"698",295564,55731376,557300,137600,3,0,0
"699",230026,54501890,545000,189000,23,2,0.08696
"700",295569,54901617,549000,161700,6,0,0
"701",328344,51501459,515000,145900,131,5,0.03817
"702",328350,54041810,540400,181000,279,1,0.00358
"703",328352,52981648,529800,164800,6,0,0
"704",328353,53741874,537400,187400,55,1,0.01818
"705",262812,55001600,550000,160000,5,1,0.2
"706",328355,50401389,504000,138900,31,1,0.03226
"707",328356,54751582,547500,158200,13,1,0.07692
"708",262818,54061808,540600,180800,20,0,0
"709",262823,54051528,540500,152800,39,2,0.05128
"710",328368,51531468,515300,146800,9,1,0.11111
"711",164513,57581473,575800,147300,3,0,0
"712",295597,50801378,508000,137800,13,4,0.30769
"713",295603,57141357,571400,135700,3,0,0
"714",197290,54251801,542500,180100,3,0,0
"715",197296,54141526,541400,152600,48,4,0.08333
"716",328382,51751468,517500,146800,68,1,0.01471
"717",164528,53981516,539800,151600,71,4,0.05634
"718",197299,53921806,539200,180600,129,1,0.00775
"719",262842,50191335,501900,133500,13,1,0.07692
"720",262844,50691376,506900,137600,42,1,0.02381
"721",262846,53151559,531500,155900,94,0,0
"722",197307,55281474,552800,147400,40,0,0
"723",197308,55031575,550300,157500,3,0,0
"724",197310,52951527,529500,152700,3,2,0.66667
"725",295624,50241360,502400,136000,3,0,0
"726",230083,56711252,567100,125200,7,0,0
"727",197318,53901520,539000,152000,89,3,0.03371
"728",262861,56301303,563000,130300,9,1,0.11111
"729",230090,53871587,538700,158700,18,0,0
"730",197321,50411324,504100,132400,62,1,0.01613
"731",197323,56811225,568100,122500,20,4,0.2
"732",295639,55761791,557600,179100,11,0,0
"733",328411,53721527,537200,152700,4,6,1.5
"734",230101,56731329,567300,132900,19,2,0.10526
"735",164559,51091510,510900,151000,5,0,0
"736",197331,54361516,543600,151600,22,3,0.13636
"737",262881,53851560,538500,156000,46,0,0
"738",295652,50261394,502600,139400,58,2,0.03448
"739",262882,55361476,553600,147600,7,2,0.28571
"740",164572,52321642,523200,164200,28,1,0.03571
"741",328429,52421490,524200,149000,36,0,0
"742",164574,55081478,550800,147800,10,0,0
"743",197347,54421889,544200,188900,9,1,0.11111
"744",262893,51601580,516000,158000,3,0,0
"745",164580,56391296,563900,129600,45,3,0.06667
"746",262894,54151877,541500,187700,23,2,0.08696
"747",197353,55741505,557400,150500,17,1,0.05882
"748",164585,53431560,534300,156000,25,1,0.04
"749",164587,54761725,547600,172500,18,1,0.05556
"750",295672,52941522,529400,152200,3,1,0.33333
"751",230131,53391537,533900,153700,293,0,0
"752",328444,52821525,528200,152500,33,3,0.09091
"753",295674,52761611,527600,161100,6,0,0
"754",164591,52721608,527200,160800,9,0,0
"755",164592,52931551,529300,155100,5,0,0
"756",262909,53961518,539600,151800,93,3,0.03226
"757",262912,58091482,580900,148200,25,1,0.04
"758",328457,50511608,505100,160800,16,0,0
"759",328458,54041652,540400,165200,42,1,0.02381
"760",230146,54051812,540500,181200,4,2,0.5
"761",262918,54811578,548100,157800,7,0,0
"762",262922,51591495,515900,149500,3,0,0
"763",262925,56281312,562800,131200,63,0,0
"764",328470,55931932,559300,193200,3,1,0.33333
"765",197386,53931513,539300,151300,99,1,0.0101
"766",295700,53671537,536700,153700,121,5,0.04132
"767",197388,53821538,538200,153800,147,2,0.01361
"768",328472,53161516,531600,151600,174,1,0.00575
"769",197391,50211327,502100,132700,13,1,0.07692
"770",197396,50811427,508100,142700,3,1,0.33333
"771",295712,56141770,561400,177000,3,0,0
"772",328485,50431588,504300,158800,3,0,0
"773",295717,53011537,530100,153700,10,0,0
"774",197404,55561547,555600,154700,3,1,0.33333
"775",164635,53701536,537000,153600,56,3,0.05357
"776",295719,57021274,570200,127400,21,1,0.04762
"777",262953,54811625,548100,162500,3,0,0
"778",230182,52901577,529000,157700,3,1,0.33333
"779",328497,56561267,565600,126700,22,2,0.09091
"780",164643,56191451,561900,145100,3,2,0.66667
"781",230187,54521490,545200,149000,29,1,0.03448
"782",164645,55041786,550400,178600,6,0,0
"783",164649,53401632,534000,163200,3,0,0
"784",295736,56661224,566600,122400,31,2,0.06452
"785",295737,54161627,541600,162700,4,0,0
"786",197425,54151558,541500,155800,17,0,0
"787",295740,54891551,548900,155100,3,0,0
"788",197429,55201477,552000,147700,3,0,0
"789",295743,56341299,563400,129900,87,2,0.02299
"790",295745,53641594,536400,159400,67,2,0.02985
"791",230204,55171674,551700,167400,47,1,0.02128
"792",164662,58241486,582400,148600,3,1,0.33333
"793",262976,56221921,562200,192100,5,0,0
"794",230205,55821456,558200,145600,21,2,0.09524
"795",262977,55171700,551700,170000,12,1,0.08333
"796",262978,53361547,533600,154700,38,4,0.10526
"797",197436,54601506,546000,150600,5,0,0
"798",295751,52081470,520800,147000,8,0,0
"799",328522,53211522,532100,152200,31,1,0.03226
"800",295752,55431486,554300,148600,3,0,0
"801",295753,53321518,533200,151800,13,0,0
"802",197440,50081400,500800,140000,5,0,0
"803",197441,53911530,539100,153000,109,1,0.00917
"804",295756,51401474,514000,147400,6,0,0
"805",164683,52261473,522600,147300,6,1,0.16667
"806",328541,56481295,564800,129500,3,4,1.33333
"807",328544,55531452,555300,145200,58,4,0.06897
"808",197460,51131666,511300,166600,11,1,0.09091
"809",328547,55091786,550900,178600,3,0,0
"810",263005,53951717,539500,171700,4,1,0.25
"811",197463,55831475,558300,147500,24,2,0.08333
"812",164693,54881680,548800,168000,3,0,0
"813",263008,53901849,539000,184900,5,0,0
"814",164699,55141558,551400,155800,7,0,0
"815",295785,53281537,532800,153700,292,2,0.00685
"816",295788,55151581,551500,158100,5,1,0.2
"817",230246,51911742,519100,174200,30,2,0.06667
"818",197475,55521467,555200,146700,24,2,0.08333
"819",328560,50291376,502900,137600,26,0,0
"820",164705,55791333,557900,133300,45,1,0.02222
"821",295789,56321424,563200,142400,3,1,0.33333
"822",164707,53781628,537800,162800,3,1,0.33333
"823",164708,55981476,559800,147600,3,1,0.33333
"824",164709,54511645,545100,164500,6,1,0.16667
"825",197482,51511684,515100,168400,7,1,0.14286
"826",295797,55521587,555200,158700,10,1,0.1
"827",230258,53771546,537700,154600,238,0,0
"828",295803,57111269,571100,126900,4,2,0.5
"829",197492,53111794,531100,179400,5,0,0
"830",197493,53891607,538900,160700,3,0,0
"831",263036,53681807,536800,180700,3,1,0.33333
"832",328580,50401318,504000,131800,54,1,0.01852
"833",197499,53751543,537500,154300,7,1,0.14286
"834",164728,53391530,533900,153000,3,2,0.66667
"835",328584,53801523,538000,152300,24,15,0.625
"836",328585,55841455,558400,145500,7,1,0.14286
"837",263046,53631600,536300,160000,67,2,0.02985
"838",295818,52801860,528000,186000,28,1,0.03571
"839",197510,56651224,566500,122400,78,2,0.02564
"840",230282,56731243,567300,124300,3,0,0
"841",295828,55801474,558000,147400,16,2,0.125
"842",263059,53301516,533000,151600,3,0,0
"843",295832,53421538,534200,153800,59,2,0.0339
"844",263061,53801743,538000,174300,4,0,0
"845",328604,51211424,512100,142400,13,0,0
"846",164752,54531553,545300,155300,6,0,0
"847",197523,55261477,552600,147700,10,0,0
"848",66440,49971449,499700,144900,7,0,0
"849",66441,50071447,500700,144700,3,1,0.33333
"850",328610,52341478,523400,147800,4,1,0.25
"851",328611,54401497,544000,149700,3,1,0.33333
"852",263070,53551566,535500,156600,3,1,0.33333
"853",197529,56301893,563000,189300,3,0,0
"854",66445,50061293,500600,129300,4,0,0
"855",328614,55981452,559800,145200,4,2,0.5
"856",164762,53091526,530900,152600,33,0,0
"857",230306,50221450,502200,145000,27,1,0.03704
"858",164764,53571529,535700,152900,94,6,0.06383
"859",66451,50281393,502800,139300,25,1,0.04
"860",263078,56941922,569400,192200,22,3,0.13636
"861",66452,50281394,502800,139400,66,2,0.0303
"862",230309,50721407,507200,140700,10,1,0.1
"863",164768,53671532,536700,153200,243,2,0.00823
"864",66456,50301299,503000,129900,18,0,0
"865",263082,53291603,532900,160300,15,0,0
"866",66457,50291314,502900,131400,37,0,0
"867",197542,54951565,549500,156500,3,1,0.33333
"868",66458,50321297,503200,129700,11,1,0.09091
"869",197543,52671870,526700,187000,23,1,0.04348
"870",197544,53811811,538100,181100,62,1,0.01613
"871",197548,56451270,564500,127000,10,0,0
"872",328632,55971434,559700,143400,10,5,0.5
"873",328633,55621447,556200,144700,11,1,0.09091
"874",66469,50491427,504900,142700,48,1,0.02083
"875",66472,50561456,505600,145600,26,2,0.07692
"876",66473,50591602,505900,160200,18,1,0.05556
"877",66474,50551350,505500,135000,17,0,0
"878",66476,50571396,505700,139600,13,2,0.15385
"879",263103,53931521,539300,152100,37,3,0.08108
"880",66477,50571451,505700,145100,8,1,0.125
"881",263104,54731835,547300,183500,6,2,0.33333
"882",66479,50581595,505800,159500,7,2,0.28571
"883",66480,50611602,506100,160200,19,2,0.10526
"884",295877,53071794,530700,179400,10,0,0
"885",230335,56341329,563400,132900,12,2,0.16667
"886",263107,54641835,546400,183500,71,0,0
"887",295880,57931474,579300,147400,3,1,0.33333
"888",197568,50931497,509300,149700,12,0,0
"889",66484,50701387,507000,138700,90,5,0.05556
"890",66485,50731481,507300,148100,11,0,0
"891",66486,50751377,507500,137700,63,2,0.03175
"892",66487,50771631,507700,163100,8,1,0.125
"893",66488,50741380,507400,138000,66,1,0.01515
"894",66489,50761464,507600,146400,7,0,0
"895",263115,54191515,541900,151500,5,2,0.4
"896",66490,50871426,508700,142600,15,1,0.06667
"897",66491,50841620,508400,162000,16,0,0
"898",66492,50841389,508400,138900,38,2,0.05263
"899",164806,53671825,536700,182500,27,0,0
"900",66493,50791477,507900,147700,9,0,0
"901",328662,52861598,528600,159800,6,1,0.16667
"902",66494,50821493,508200,149300,4,0,0
"903",66495,50851390,508500,139000,45,1,0.02222
"904",230351,52401729,524000,172900,6,2,0.33333
"905",66496,50801383,508000,138300,18,1,0.05556
"906",66497,50831380,508300,138000,17,1,0.05882
"907",328666,50091438,500900,143800,3,0,0
"908",66498,51111444,511100,144400,34,0,0
"909",230354,52991533,529900,153300,15,1,0.06667
"910",66499,50981441,509800,144100,10,0,0
"911",295897,56691323,566900,132300,18,16,0.88889
"912",66500,50931513,509300,151300,3,1,0.33333
"913",66501,50941417,509400,141700,64,1,0.01563
"914",66502,50951513,509500,151300,3,1,0.33333
"915",164816,57021464,570200,146400,19,1,0.05263
"916",230358,52081504,520800,150400,4,1,0.25
"917",66503,50951467,509500,146700,28,1,0.03571
"918",164817,51841615,518400,161500,30,1,0.03333
"919",66505,50901644,509000,164400,12,2,0.16667
"920",66506,51301440,513000,144000,40,1,0.025
"921",263133,52101470,521000,147000,3,0,0
"922",66507,51311520,513100,152000,12,0,0
"923",197592,53961510,539600,151000,77,2,0.02597
"924",66508,51461468,514600,146800,4,0,0
"925",66509,51391501,513900,150100,3,0,0
"926",66510,51541544,515400,154400,35,1,0.02857
"927",66511,51861613,518600,161300,21,1,0.04762
"928",164825,50261316,502600,131600,3,0,0
"929",66512,51821479,518200,147900,31,0,0
"930",295910,55931934,559300,193400,26,1,0.03846
"931",66513,51531454,515300,145400,13,1,0.07692
"932",328681,52281687,522800,168700,6,0,0
"933",295911,52371516,523700,151600,4,0,0
"934",164827,55531462,555300,146200,23,2,0.08696
"935",66514,51961491,519600,149100,15,0,0
"936",197598,55181727,551800,172700,3,1,0.33333
"937",66515,51961745,519600,174500,20,1,0.05
"938",66516,52141486,521400,148600,32,1,0.03125
"939",66517,52071665,520700,166500,14,0,0
"940",66518,52081621,520800,162100,7,0,0
"941",66519,52111640,521100,164000,3,0,0
"942",66520,52011624,520100,162400,6,0,0
"943",328688,53821814,538200,181400,22,1,0.04545
"944",66521,52231471,522300,147100,10,2,0.2
"945",263148,51671462,516700,146200,7,0,0
"946",66522,52341586,523400,158600,15,0,0
"947",66523,52261589,522600,158900,14,1,0.07143
"948",66524,52361481,523600,148100,3,0,0
"949",230380,52641517,526400,151700,17,1,0.05882
"950",66525,52291558,522900,155800,6,0,0
"951",66526,52481512,524800,151200,13,0,0
"952",66527,52521490,525200,149000,11,0,0
"953",230383,53611677,536100,167700,43,2,0.04651
"954",66528,52641660,526400,166000,19,1,0.05263
"955",295925,55781439,557800,143900,8,1,0.125
"956",66530,52651533,526500,153300,15,0,0
"957",66531,52711613,527100,161300,11,1,0.09091
"958",295928,56111412,561100,141200,3,1,0.33333
"959",164844,56881176,568800,117600,3,0,0
"960",66532,52671519,526700,151900,10,0,0
"961",328700,55011492,550100,149200,4,0,0
"962",263159,57011324,570100,132400,3,2,0.66667
"963",66533,52801731,528000,173100,7,1,0.14286
"964",197617,55621485,556200,148500,3,1,0.33333
"965",66534,52811624,528100,162400,3,1,0.33333
"966",66535,52821807,528200,180700,4,1,0.25
"967",263161,56091452,560900,145200,3,0,0
"968",66536,52891526,528900,152600,24,4,0.16667
"969",230392,54701831,547000,183100,3,3,1
"970",66537,52891676,528900,167600,43,0,0
"971",263163,50881392,508800,139200,3,2,0.66667
"972",295935,56141333,561400,133300,4,0,0
"973",66539,52971620,529700,162000,8,2,0.25
"974",66540,52891609,528900,160900,3,0,0
"975",66541,53011525,530100,152500,17,1,0.05882
"976",66542,53021824,530200,182400,3,2,0.66667
"977",164855,55601494,556000,149400,5,0,0
"978",66543,53051861,530500,186100,8,0,0
"979",230401,56601989,566000,198900,3,0,0
"980",66546,53091855,530900,185500,11,0,0
"981",66547,53101526,531000,152600,31,0,0
"982",66548,53181635,531800,163500,20,1,0.05
"983",197632,55961430,559600,143000,43,10,0.23256
"984",66549,53211636,532100,163600,11,0,0
"985",263176,54031798,540300,179800,6,0,0
"986",66550,53131544,531300,154400,41,1,0.02439
"987",66551,53221518,532200,151800,3,0,0
"988",66552,53271515,532700,151500,5,0,0
"989",66553,53251516,532500,151600,13,1,0.07692
"990",197637,53141607,531400,160700,3,0,0
"991",66554,53301580,533000,158000,3,1,0.33333
"992",328722,57031243,570300,124300,3,3,1
"993",66555,53281579,532800,157900,32,1,0.03125
"994",66556,53281528,532800,152800,4,3,0.75
"995",66557,53311580,533100,158000,7,1,0.14286
"996",66558,53291620,532900,162000,5,0,0
"997",66559,53381551,533800,155100,227,1,0.00441
"998",66560,53391657,533900,165700,7,1,0.14286
"999",164873,51461470,514600,147000,3,0,0
"1000",197645,53931701,539300,170100,4,0,0
"1001",66561,53341709,533400,170900,9,0,0
"1002",66562,53401638,534000,163800,10,0,0
"1003",66563,53441537,534400,153700,148,3,0.02027
"1004",295961,51981499,519800,149900,9,1,0.11111
"1005",66564,53311796,533100,179600,3,0,0
"1006",230420,53831527,538300,152700,153,3,0.01961
"1007",66565,53411662,534100,166200,19,1,0.05263
"1008",66566,53441532,534400,153200,3,1,0.33333
