"","X","Y","Numero","Nom","MoyenTrans","Altitude","NumeroComm","NomCommune","y_Coord_Es","x_Coord_No","WGSlong","WGSlat"
"1960",516070,146486,8570036,"Rolle, h?pital","Bus",393,5861,"Rolle",516070,146486,6.34598672999615,46.464442314218
"1961",555803,144499,8593969,"La Tour-de-Peilz, Sully","Bus",396,5889,"La Tour-de-Peilz",555803,144499,6.86341683066415,46.450366657159
"1962",553573,146150,8501076,"Vevey CGN","Bateau",375,5890,"Vevey",553573,146150,6.83422921525613,46.4650672574506
"1963",548003,177839,8570313,"D?moret, bas du village","Bus",712,5912,"D?moret",548003,177839,6.75814263538986,46.7497077870724
"1964",534095,155420,8588841,"Crissier, scierie","Bus",470,5583,"Crissier",534095,155420,6.57935175517559,46.5468192258556
"1965",523385,164176,8570137,"Cuarnens, Le Pont","Bus",631,5479,"Cuarnens",523385,164176,6.43827100488939,46.6244376120713
"1966",531144,153851,8595213,"Echandens, coll?ge","Bus",425,5633,"Echandens",531144,153851,6.541113180016,46.5324089189673
"1967",540882,151212,8593853,"Pully, Plateires","Bus",414,5590,"Pully",540882,151212,6.66837474944376,46.5096015686064
"1968",520850,162425,8570110,"Villars-Bozon, village","Bus",662,5486,"L'Isle",520850,162425,6.40547616994432,46.6083922870987
"1969",545684,166478,8570347,"Villars-Mendraz, crois?e","Bus",774,5804,"Jorat-Menthue",545684,166478,6.72913930003424,46.6473291846927
"1970",530845,186663,8504271,"Ste-Croix, Cr?t-Junod","Bus",1173,5568,"Sainte-Croix",530845,186663,6.53227629090041,46.8275190888724
"1971",548334,161034,8570425,"Carrouge VD, Croix d'Or","Bus",728,5782,"Carrouge (VD)",548334,161034,6.76436392574375,46.5985694182592
"1972",567740,132325,8595098,"Leysin, patinoire-camping","Bus",1245,5407,"Leysin",567740,132325,7.01961825811934,46.3415362305058
"1973",552796,167911,8577649,"Chavannes-sur-Moudon, La Pu?az","Bus",727,5665,"Chavannes-sur-Moudon",552796,167911,6.82188793189754,46.6607598540131
"1974",537976,152486,8501181,"Lausanne-Flon","Metro_CheminFer",479,5586,"Lausanne",537976,152486,6.63034346221068,46.5207985090123
"1975",547424,172484,8570353,"Thierrens, Prouty","Bus",769,5693,"Montanaire",547424,172484,6.75117945866737,46.7014934392199
"1976",549710,157685,8570462,"Servion, Clos de l'Auberge","Bus",743,5799,"Servion",549710,157685,6.78268604245523,46.5685492002597
"1977",551035,168571,8577653,"Moudon, Le Verger","Bus",512,5678,"Moudon",551035,168571,6.79881008200589,46.666569905735
"1978",508725,139150,8588680,"Prangins, La Bruy?re","Bus",415,5725,"Prangins",508725,139150,6.25182375688308,46.397497920909
"1979",561725,132843,8591834,"Versvey, Lac Verney Campings","Bus",381,5415,"Yvorne",561725,132843,6.94144992136507,46.3458800771698
"1980",529987,186301,8504290,"Ste-Croix, Les Replans","Bus",1141,5568,"Sainte-Croix",529987,186301,6.52108763650702,46.8241733045355
"1981",533065,153457,8588873,"Ecublens VD, Pontet","Bus",399,5635,"Ecublens (VD)",533065,153457,6.5662080067341,46.5290597264274
"1982",532466,153147,8591954,"Ecublens VD, Perrettes","Bus",420,5635,"Ecublens (VD)",532466,153147,6.55844663246978,46.5262111020086
"1983",553271,175546,8583752,"Forel-sur-Lucens, Le Cr?t","Bus",665,5672,"Forel-sur-Lucens",553271,175546,6.82731676925645,46.7294718582519
"1984",537522,152762,8592096,"Lausanne, Pont Chauderon","Bus",493,5586,"Lausanne",537522,152762,6.62439006474847,46.5232389487926
"1985",532358,152927,8591949,"Ecublens VD, En Enjalin","Bus",419,5635,"Ecublens (VD)",532358,152927,6.55707136646632,46.524221290512
"1986",538097,153502,8592053,"Lausanne, Grande-Borde","Bus",570,5586,"Lausanne",538097,153502,6.63178408549357,46.5299487562596
"1987",535992,152091,8592068,"Lausanne, Maladi?re","Bus",382,5586,"Lausanne",535992,152091,6.60454472029416,46.5170587064584
"1988",537488,154184,8592088,"Lausanne, Parc V?lodrome","Bus",604,5586,"Lausanne",537488,154184,6.62375455617772,46.5360268293948
"1989",540378,152910,8593834,"Lausanne, Haute-Vue","Bus",611,5586,"Lausanne",540378,152910,6.66158938826167,46.5248306728794
"1990",537740,151281,8592061,"Lausanne, Jordils","Metro",394,5586,"Lausanne",537740,151281,6.62743046739664,46.5099374792739
"1991",538477,151406,8592077,"Lausanne, Montchoisi","Bus",426,5586,"Lausanne",538477,151406,6.63701577546613,46.5111299884458
"1992",539216,152303,8593841,"Lausanne, Secr?tan","Bus",549,5586,"Lausanne",539216,152303,6.64652603251809,46.5192661241261
"1993",536612,153116,8592102,"Lausanne, Pr?laz","Bus",454,5586,"Lausanne",536612,153116,6.61248276264812,46.5263376725885
"1994",538215,152325,8579254,"Lausanne, St-Fran?ois","Bus",495,5586,"Lausanne",538215,152325,6.63347940368117,46.5193723916327
"1995",537726,153527,8592076,"Lausanne, Mont-Blanc","Bus",560,5586,"Lausanne",537726,153527,6.62694539208034,46.5301392228175
"1996",542833,156009,8592073,"Lausanne, Molliettes","Bus",832,5586,"Lausanne",542833,156009,6.69319953830849,46.5529209123475
"1997",542382,150570,8593858,"Lutry, Culturaz","Bus",390,5606,"Lutry",542382,150570,6.6879973926608,46.5039573956391
"1998",533760,155204,8594269,"Crissier, Pr?-Fontaine","Bus",470,5583,"Crissier",533760,155204,6.57501529142302,46.544843218442
"1999",549289,155922,8591973,"Forel (Lavaux), Casard","Bus",758,5604,"Forel (Lavaux)",549289,155922,6.77738880148332,46.552658756714
"2000",516782,148777,8501862,"Signal-de-Bougy, Parc Pr? Vert","Bus",698,5426,"Bougy-Villars",516782,148777,6.35484285059016,46.4851380888585
"2001",525763,185698,8593783,"L'Auberson, ch. du Carre","Bus",1100,5568,"Sainte-Croix",525763,185698,6.46583379576471,46.8182919039093
"2002",528462,186315,8579284,"Ste-Croix, place du Pont","Bus",1085,5568,"Sainte-Croix",528462,186315,6.50110155331254,46.824137112613
"2003",505112,139173,8570005,"Signy, centre commercial","Bus",478,5728,"Signy-Avenex",505112,139173,6.20484834527243,46.3972035939877
"2004",538222,154770,8592055,"Lausanne, Grangette","Bus",616,5586,"Lausanne",538222,154770,6.63324362197086,46.5413661223723
"2005",528912,152181,8592259,"Morges, Bief","Bus",374,5642,"Morges",528912,152181,6.51227916055188,46.5171539860455
"2006",515239,168807,8579136,"Le Pont, ?glise","Bus",1020,5871,"L'Abbaye",515239,168807,6.33106827889794,46.6651081733702
"2007",515062,145977,8582688,"Rolle, Quatre-Communes","Bus",397,5861,"Rolle",515062,145977,6.33295910448277,46.4597370050991
"2008",519681,174470,8579090,"Vallorbe, Tr?sit","Bus",755,5764,"Vallorbe",519681,174470,6.38811394975354,46.7165942933062
"2009",555584,144414,8593963,"La Tour-de-Peilz, La Becque","Bus",386,5889,"La Tour-de-Peilz",555584,144414,6.86057481594682,46.4495875765973
"2010",554720,146043,8593997,"Vevey, Point du Jour","Bus",420,5890,"Vevey",554720,146043,6.84917127364022,46.4641832269393
"2011",551919,177893,8577619,"Combremont-le-Petit, village","Bus",655,5831,"Valbroye",551919,177893,6.80938412032358,46.7504874414447
"2012",554264,158452,8577679,"Oron-le-Ch?tel, La Chavanne","Bus",719,5805,"Oron",554264,158452,6.84200707903626,46.5757754809702
"2013",546291,167534,8570349,"Sottens, Radio","Bus",774,5804,"Jorat-Menthue",546291,167534,6.73694441934242,46.6568771764493
"2014",554271,145744,8594002,"Vevey, Ronjat","Bus",381,5890,"Vevey",554271,145744,6.84335583395598,46.461463130164
"2015",537089,152040,8592046,"Lausanne, Fontenay","Bus",423,5586,"Lausanne",537089,152040,6.61884568180266,46.5167039282693
"2016",571008,191654,8504886,"Donatyre, village","Bus",505,5451,"Avenches",571008,191654,7.05833073829997,46.8753748909201
"2017",532590,155348,8583745,"Bussigny VD, En Vuette","Bus",417,5624,"Bussigny",532590,155348,6.55974134975134,46.5460216699169
"2018",528259,178151,8579102,"Sergey","Bus",612,5762,"Sergey",528259,178151,6.4997215415051,46.750681942065
"2019",532354,155433,8583746,"Bussigny VD, Industrie","Bus",407,5624,"Bussigny",532354,155433,6.55665217239566,46.5467624323543
"2020",545354,148834,8570559,"Cully, gare","Bus",391,5613,"Bourg-en-Lavaux",545354,148834,6.72691912096525,46.4885907533158
"2021",538452,159076,8591940,"Cugy VD, Cavenette","Bus",693,5516,"Cugy (VD)",538452,159076,6.63566750417449,46.5801202918002
"2022",538137,181227,8570240,"Yverdon, rue de Montagny","Bus",434,5938,"Yverdon-les-Bains",538137,181227,6.62857515204812,46.7793402548846
"2023",536176,154545,8592175,"Prilly, Chasseur","Bus",510,5589,"Prilly",536176,154545,6.60660321111115,46.5391502356837
"2024",558800,144700,8579207,"Fontanivent, gare","Bus",556,5886,"Montreux",558800,144700,6.90240339307121,46.4523656170676
"2025",554587,146268,8593984,"Vevey, Charmontey","Bus",427,5890,"Vevey",554587,146268,6.847417848337,46.4661981847831
"2026",556050,171345,8504694,"Lovatens, village","Bus",712,5674,"Lovatens",556050,171345,6.86407337298462,46.6918717273516
"2027",560654,145522,8570575,"Villard-sur-Chamby, Saumont","Bus",978,5886,"Montreux",560654,145522,6.92646338486739,46.4598712377161
"2028",507506,162337,8579146,"Le Sentier-Orient, gare","Bus",1024,5872,"Le Chenit",507506,162337,6.23133755362253,46.6058874216467
"2029",540343,150847,8588439,"Pully, port","Bus",377,5590,"Pully",540343,150847,6.66139955257214,46.5062705320951
"2030",510277,142224,8581940,"Gland, Sous-les-Vignes","Bus",418,5721,"Gland",510277,142224,6.27140624516583,46.425356714156
"2031",544350,188750,8507664,"Corcelles-pr?s-Concise,village","Bus",468,5555,"Corcelles-pr?s-Concise",544350,188750,6.70901017915656,46.8475574985647
"2032",532620,153341,8591946,"Ecublens VD, Cocarde","Bus",415,5635,"Ecublens (VD)",532620,153341,6.56042529485303,46.5279716574992
"2033",561047,145595,8570574,"Villard-sur-Chamby, La Cranche","Bus",982,5886,"Montreux",561047,145595,6.9315728507166,46.4605508582131
"2034",551490,173637,8570363,"Villars-le-Comte, Le Chalet","Bus",727,5690,"Villars-le-Comte",551490,173637,6.80422017117591,46.7121728806082
"2035",506591,146206,8582136,"Bassins, gare","Bus",749,5702,"Arzier-Le Muids",506591,146206,6.2226589901893,46.4606697002621
"2036",537380,184775,8507681,"Giez, place du Coll?ge","Bus",529,5559,"Giez",537380,184775,6.61817763875328,46.8111835124379
"2037",548849,180132,8504988,"Ch?ne-P?quier, anc. poste","Bus",670,5908,"Ch?ne-P?quier",548849,180132,6.76895777713519,46.7703990385858
"2038",524550,158450,8570104,"Cottens VD, Laiterie","Bus",582,5478,"Cottens (VD)",524550,158450,6.4544185670609,46.5730655948215
"2039",532091,166880,8518421,"Ecl?pens sud","CheminFer",452,5482,"Ecl?pens",532091,166880,6.55153625041629,46.6497015094436
"2040",567999,126634,8501557,"Hu?moz, poste","Bus",1010,5409,"Ollon",567999,126634,7.02337337458345,46.2903553262228
"2041",507337,144609,8570015,"Begnins, La C?zille","Bus",559,5703,"Bassins",507337,144609,6.23268818812147,46.4464089565893
"2042",568325,126268,8501558,"Hu?moz, Les Combes","Bus",855,5409,"Ollon",568325,126268,7.0276285326422,46.2870784176156
"2043",531062,158813,8593781,"Vufflens-la-Ville, ?glise","Bus",561,5503,"Vufflens-la-Ville",531062,158813,6.53930319445291,46.5770336711018
"2044",541900,156600,8587549,"Lausanne, La Vulliette","Bus",850,5586,"Lausanne",541900,156600,6.68095989760002,46.5581566960575
"2045",506351,137721,8593901,"Nyon, Tattes d'Oie","Bus",421,5724,"Nyon",506351,137721,6.22124877796111,46.3843175997075
"2046",538283,165706,8570238,"Echallens, gare","Bus",617,5518,"Echallens",538283,165706,6.63257439394395,46.6397421626179
"2047",531576,154298,8592244,"Echandens, Chocolati?re","Bus",399,5633,"Echandens",531576,154298,6.54667749607499,46.5364739918388
"2048",554109,173139,8591864,"Lucens, centre","Bus",500,5675,"Lucens",554109,173139,6.83852005981129,46.7078785457695
"2049",535845,152949,8592184,"Prilly, Malley-Nord","Bus",426,5589,"Prilly",535845,152949,6.60251017609441,46.5247624269692
"2050",536530,151767,8592121,"Lausanne, Th??tre de Vidy","Bus",381,5586,"Lausanne",536530,151767,6.61159940155167,46.5141955080395
"2051",533084,154084,8591948,"Ecublens VD, Croset","Bus",404,5635,"Ecublens (VD)",533084,154084,6.56636479518589,46.5347015185665
"2052",537658,153021,8592120,"Lausanne, St-Roch","Bus",513,5586,"Lausanne",537658,153021,6.62612741484574,46.5255813630945
"2053",508124,142528,8570011,"Coinsins, Les Vettanes","Bus",471,5710,"Coinsins",508124,142528,6.24334139263859,46.4277995702843
"2054",563391,131436,8504660,"Vers-Morey","Bus",518,5415,"Yvorne",563391,131436,6.96320120235202,46.3333163460717
"2055",540449,181113,8570318,"Yverdon-les-Bains, HEIG-VD","Bus",444,5938,"Yverdon-les-Bains",540449,181113,6.65886233290722,46.778525466992
"2056",565125,197375,8570526,"Chabrey, village","Bus",500,5464,"Vully-les-Lacs",565125,197375,6.98072341290264,46.9265535564466
"2057",552627,179149,8577620,"Combremont-le-Grand, ?glise","Bus",672,5831,"Valbroye",552627,179149,6.81851969119646,46.7618360580802
"2058",559895,142521,8593933,"Montreux, Les Planches","Bus",435,5886,"Montreux",559895,142521,6.91684336103656,46.4328309964947
"2059",550763,168088,8577652,"Moudon, Sorbier","Bus",530,5678,"Moudon",550763,168088,6.79530774771881,46.6622052096758
"2060",538779,181358,8579294,"Yverdon-les-Bains, Bel-Air","Bus",434,5938,"Yverdon-les-Bains",538779,181358,6.63696368065167,46.7805778896127
"2061",527762,152172,8592258,"Morges, Bellevue","Bus",402,5642,"Morges",527762,152172,6.49729619222835,46.5169499436363
"2062",536617,154621,8592030,"Lausanne, D?sert","Bus",562,5586,"Lausanne",536617,154621,6.61234139271146,46.5398757726577
"2063",535889,165298,8570183,"St-Barth?lemy, village","Bus",586,5535,"Saint-Barth?lemy (VD)",535889,165298,6.60136644132536,46.6358467283906
"2064",510325,152025,8570018,"St-George, C?te-Malherbe","Bus",892,5434,"Saint-George",510325,152025,6.27013198461117,46.5135193752699
"2065",546169,170750,8570351,"St-Cierges, La Tondiaz","Bus",758,5693,"Montanaire",546169,170750,6.73497386866767,46.685795796012
"2066",548079,161110,8591932,"Carrouge VD, Ussi?res","Bus",716,5782,"Carrouge (VD)",548079,161110,6.76102761984182,46.5992333011623
"2067",536369,165213,8570182,"St-Barth?lemy, Champ Cadet","Bus",598,5535,"Saint-Barth?lemy (VD)",536369,165213,6.60764638234709,46.6351280391119
"2068",531876,167594,8501109,"Ecl?pens Ciment (embr)","CheminFer",451,5482,"Ecl?pens",531876,167594,6.54862214545157,46.6561020154261
"2069",520689,165858,8570156,"La Coudre (L'Isle), village","Bus",836,5486,"L'Isle",520689,165858,6.40278331910924,46.6392522564639
"2070",539184,179622,8595065,"Yverdon, avenue des Sciences","Bus",440,5938,"Yverdon-les-Bains",539184,179622,6.64249731202418,46.7649997097272
"2071",530571,176782,8570246,"Orbe, Les Mosa?ques","Bus",485,5757,"Orbe",530571,176782,6.53018468530483,46.7386127705324
"2072",519532,151409,8583710,"St-Livres, grande salle","Bus",603,5435,"Saint-Livres",519532,151409,6.39019527638092,46.5091483812658
"2073",523219,147973,8589255,"St-Prex, ch. des Oiseaux","Bus",420,5646,"Saint-Prex",523219,147973,6.43879931967215,46.4786748863071
"2074",535925,172900,8570198,"Corcelles-sur-Chav., village","Bus",558,5751,"Corcelles-sur-Chavornay",535925,172900,6.60077655808891,46.7042302651475
"2075",531519,151671,8579231,"St-Sulpice VD, Venoge sud","Bus",397,5648,"Saint-Sulpice (VD)",531519,151671,6.54632390617646,46.5128382445487
"2076",515428,153923,8570120,"Bi?re, casernes","Bus",686,5425,"Bi?re",515428,153923,6.33626981066848,46.5312553487339
"2077",537487,187421,8507679,"Fontaines-sur-Grandson,coll?ge","Bus",564,5557,"Fontaines-sur-Grandson",537487,187421,6.61921747731645,46.8349940374902
"2078",549840,160084,8570423,"Ferlens VD, Champ des Oches","Bus",747,5789,"Ferlens (VD)",549840,160084,6.7841206292696,46.5901386083526
"2079",549767,159789,8570422,"Ferlens VD, Le Moulin","Bus",764,5789,"Ferlens (VD)",549767,159789,6.78320027699888,46.5874795259317
"2080",538267,189186,8507684,"Villars-Burquin, Grange-Meule","Bus",862,5571,"T?venon",538267,189186,6.62920235613523,46.8509427878366
"2081",560796,138468,8595177,"Villeneuve VD, Pr? au Comte","Bus",374,5414,"Villeneuve (VD)",560796,138468,6.92890813503115,46.3964257893397
"2082",527828,165275,8595611,"Dizy, village","Bus",442,5481,"Dizy",527828,165275,6.49610536528405,46.6348176618553
"2083",526489,166133,8595610,"Chevilly, Fontaines","Bus",577,5476,"Chevilly",526489,166133,6.47848330189062,46.6423892722676
"2084",502233,136168,8588935,"Crassier, Levrioux","Bus",471,5714,"Crassier",502233,136168,6.16805311325385,46.36976200817
"2085",533385,155569,8593814,"Crissier, Gottrause","Bus",426,5583,"Crissier",533385,155569,6.57007385941119,46.548089185566
"2086",533922,156187,8588843,"Crissier, centre","Bus",467,5583,"Crissier",533922,156187,6.57698651954312,46.5537013692858
"2087",522950,164300,8570138,"Cuarnens, Moulin-Dessus","Bus",640,5479,"Cuarnens",522950,164300,6.43257105238174,46.6255029517773
"2088",554375,148024,8504728,"Jongny, Reposoir","Bus",643,5885,"Jongny",554375,148024,6.84448491393313,46.4819796345307
"2089",543275,178491,8507670,"Cronay, village","Bus",606,5910,"Cronay",543275,178491,6.6961892079974,46.7551870504244
"2090",560940,138301,8595187,"Villeneuve VD, Pr? du Bruit","Bus",374,5414,"Villeneuve (VD)",560940,138301,6.93079441454543,46.394931949053
"2091",534135,156566,8593810,"Crissier, Casard Plan Soleil","Bus",495,5583,"Crissier",534135,156566,6.57970970232167,46.5571314953445
"2092",554303,147391,8504959,"Corsier-sur-Vevey, Ch?tillon","Bus",549,5884,"Corsier-sur-Vevey",554303,147391,6.84360982783504,46.4762806673012
"2093",528637,186024,8579282,"Ste-Croix, La Charmille","Bus",1081,5568,"Sainte-Croix",528637,186024,6.50344023443829,46.8215384245944
"2094",524075,170450,8570151,"Juriens, Le Cosson","Bus",817,5754,"Juriens",524075,170450,6.44624340703335,46.6809498590722
"2095",578207,133349,8579125,"Les Diablerets, gare","Bus",1155,5411,"Ormont-Dessus",578207,133349,7.1555226482039,46.3511687943185
"2096",561654,129403,8581049,"Aigle, Service Auto","Bus",386,5401,"Aigle",561654,129403,6.94081108717263,46.3149317444401
"2097",542486,153462,8593789,"Belmont-s.-L., Chaffiause","Bus",743,5581,"Belmont-sur-Lausanne",542486,153462,6.68899230990447,46.5299804374118
"2098",542427,153066,8593794,"Belmont-s.-L., Signal Belmont","Bus",766,5581,"Belmont-sur-Lausanne",542427,153066,6.68827269543991,46.5264132703697
"2099",569788,191968,8577825,"Avenches, Faubourg","Bus",459,5451,"Avenches",569788,191968,7.04230668697815,46.8781450887578
"2100",536461,152063,8592044,"Lausanne, Figuiers","Bus",400,5586,"Lausanne",536461,152063,6.61065967972743,46.5168515148697
"2101",570493,133756,8570632,"Les Planches (Aigle), gare","Bus",941,5410,"Ormont-Dessous",570493,133756,7.05528505837707,46.3545353706549
"2102",521807,147210,8577592,"Buchillon, coll?ge","Bus",402,5623,"Buchillon",521807,147210,6.42054330725597,46.47164851252
"2103",556417,149356,8504962,"Monts-de-Corsier, Longpraz","Bus",757,5884,"Corsier-sur-Vevey",556417,149356,6.87095045956749,46.4940974188017
"2104",512478,142778,8570061,"Dully, Sous-Dully","Bus",401,5855,"Dully",512478,142778,6.29993093976226,46.4306306100831
"2105",525400,160575,8570107,"Grancy, coll?ge","Bus",581,5485,"Grancy",525400,160575,6.46516149415664,46.5922750736279
"2106",506865,140957,8570009,"Duillier, crois?e de Tr?lex","Bus",454,5715,"Duillier",506865,140957,6.22728007865316,46.4134954725952
"2107",537928,177428,8507653,"Belmont-sur-Yverdon, Battoir","Bus",535,5902,"Belmont-sur-Yverdon",537928,177428,6.62635351676814,46.7451489577117
"2108",541606,152363,8595625,"Belmont-sur-Lausanne, P?quis","Bus",609,5581,"Belmont-sur-Lausanne",541606,152363,6.67766189799373,46.5200185484501
"2109",537691,150807,8501075,"Lausanne-Ouchy","Bateau",373,5586,"Lausanne",537691,150807,6.62685596018134,46.505669232039
"2110",532625,157638,8583748,"Villars-Ste-Croix, En Coulaye","Bus",505,5651,"Villars-Sainte-Croix",532625,157638,6.55986329977702,46.5666238053829
"2111",541415,156470,8593824,"Epalinges, Praz-Buchilly","Bus",834,5584,"Epalinges",541415,156470,6.67465195821366,46.5569450318096
"2112",541582,156073,8593828,"Epalinges, Vuilletaz","Bus",835,5584,"Epalinges",541582,156073,6.67687985827134,46.5533885524834
"2113",546654,149234,8570560,"Epesses, Cr?t-Dessus","Bus",460,5613,"Bourg-en-Lavaux",546654,149234,6.74380349363192,46.4922936387524
"2114",543728,164163,8570216,"Villars-Tiercelin, Fontaines","Bus",813,5804,"Jorat-Menthue",543728,164163,6.70387382682298,46.6263434844237
"2115",573400,125700,8501708,"La Barboleuse, Chez Sylvie","Bus",1220,5405,"Gryon",573400,125700,7.09351220718407,46.2821888716018
"2116",526032,185815,8579075,"L'Auberson, mus?e","Bus",1102,5568,"Sainte-Croix",526032,185815,6.46933948354352,46.8193742213283
"2117",545731,166354,8583396,"Villars-Mendraz, Petite Route","Bus",774,5804,"Jorat-Menthue",545731,166354,6.72976783077676,46.6462176033111
"2118",543824,164007,8570172,"Villars-Tiercelin, village","Bus",825,5804,"Jorat-Menthue",543824,164007,6.70514629799469,46.6249483166862
"2119",559764,177617,8504754,"Villarzel, village","Bus",621,5830,"Villarzel",559764,177617,6.91207527792163,46.7485243669832
"2120",560784,147089,8570571,"Villard-sur-Chamby, poste","Bus",995,5886,"Montreux",560784,147089,6.92802285823072,46.4739746899184
"2121",532750,157775,8588847,"Villars-Ste-Croix, village","Bus",509,5651,"Villars-Sainte-Croix",532750,157775,6.56147356782746,46.5678687019318
"2122",570125,132545,8570634,"La Forclaz VD, Les Granges","Bus",1086,5410,"Ormont-Dessous",570125,132545,7.05058190246314,46.3436255430322
"2123",577500,144100,8501373,"La Montagnette (La Braye)","Telepherique",1630,5841,"Ch?teau-d'Oex",577500,144100,7.14581696771685,46.4478567320172
"2124",556530,145562,8593957,"La Tour-de-Peilz, Crausaz","Bus",471,5889,"La Tour-de-Peilz",556530,145562,6.87277859175692,46.4599762856151
"2125",556235,145725,8593977,"La Tour-de-Peilz,rte de Blonay","Bus",458,5889,"La Tour-de-Peilz",556235,145725,6.8689232451762,46.4614233359905
"2126",556919,144035,8593964,"La Tour-de-Peilz, Maladaire","Bus",380,5889,"La Tour-de-Peilz",556919,144035,6.87798411258689,46.4462654413051
"2127",556610,144648,8593961,"La Tour-de-Peilz, Gregnolet","Bus",406,5889,"La Tour-de-Peilz",556610,144648,6.87390554517936,46.4517596866631
"2128",555409,145381,8593974,"La Tour-de-Peilz, Ile-Heureuse","Bus",389,5889,"La Tour-de-Peilz",555409,145381,6.85820424451628,46.4582744850722
"2129",556427,172092,8504263,"Lovatens, Prassy","Bus",707,5674,"Lovatens",556427,172092,6.86893087371514,46.6986159120151
"2130",505100,137369,8579309,"Eysins, centre","Bus",436,5716,"Eysins",505100,137369,6.20506106655714,46.3809758114827
"2131",558280,143358,8579196,"Clarens, Gambetta","Bus",380,5886,"Montreux",558280,143358,6.89575643134439,46.440261624417
"2132",539323,165607,8570205,"Echallens, Les Trois-Sapins","Bus",636,5518,"Echallens",539323,165607,6.64616956965435,46.6389469200492
"2133",535965,175176,8579733,"Suchy, Grande Salle","Bus",588,5929,"Suchy",535965,175176,6.6009818865154,46.7247066723045
"2134",538908,159860,8591942,"Cugy VD, Epi d'Or","Bus",703,5516,"Cugy (VD)",538908,159860,6.64151227961054,46.5872142719365
"2135",543406,178783,8570309,"Cronay, ?glise","Bus",627,5910,"Cronay",543406,178783,6.69786763018058,46.7578247390345
"2136",532119,184448,8507973,"Vuiteboeuf, coll?ge","Bus",590,5766,"Vuiteboeuf",532119,184448,6.54930117801647,46.8077267159082
"2137",517250,167100,8580863,"Mollendruz, Fontaine froide","Bus",1165,5491,"Mont-la-Ville",517250,167100,6.3576498401567,46.6500065135147
"2138",541634,154209,8579247,"Montblesson, Centenaire","Bus",737,5586,"Lausanne",541634,154209,6.67779353380863,46.5366260893993
"2139",538817,167627,8570300,"Villars-le Terroir, place Eglise","Bus",647,5537,"Villars-le-Terroir",538817,167627,6.63929272285378,46.6570708194466
"2140",570203,127726,8579126,"Villars-sur-Ollon, temple","Bus",1237,5409,"Ollon",570203,127726,7.0519034682918,46.3002796868178
"2141",542704,152102,8579259,"Lutry, Landar","Bus",639,5606,"Lutry",542704,152102,6.69200222478509,46.5177656664684
"2142",538954,184474,8570255,"Grandson, Le Revelin","Bus",475,5561,"Grandson",538954,184474,6.63883925123623,46.8086221883597
"2143",524920,177002,8579099,"Lignerolle, ?glise","Bus",760,5755,"Lignerolle",524920,177002,6.456214848095,46.7399792887228
"2144",572770,129980,8530051,"Chaux-Ronde","Telepherique",1978,5409,"Ollon",572770,129980,7.08508817668579,46.3206644563496
"2145",541558,151825,8593805,"Belmont-sur-Lausanne, Rueyres","Bus",509,5581,"Belmont-sur-Lausanne",541558,151825,6.67710444826729,46.5151749529258
"2146",533356,187771,8504273,"Bullet, bif. Les Cluds","Bus",1197,5552,"Bullet",533356,187771,6.56502160678558,46.8377414423607
"2147",535137,179857,8570241,"Susc?vaz, Les Vignes","Bus",452,5930,"Susc?vaz",535137,179857,6.58948889842702,46.7667319525875
"2148",551307,169085,8577655,"Moudon, coll?ge","Bus",519,5678,"Moudon",551307,169085,6.80230969750003,46.6712133447031
"2149",540028,185228,8507957,"Grandson, Le Repuis","Bus",464,5561,"Grandson",540028,185228,6.65281046537443,46.815501955194
"2150",545464,151670,8582777,"Grandvaux, Le Tronchet","Bus",723,5613,"Bourg-en-Lavaux",545464,151670,6.72801724221091,46.5141102194343
"2151",558266,144013,8579200,"Tavel VD","Bus",424,5886,"Montreux",558266,144013,6.8955152798954,46.4461527432386
"2152",513047,143933,8583459,"Bursinel, Ch?teau","Bus",428,5852,"Bursinel",513047,143933,6.30711620120012,46.4410934897844
"2153",502683,129441,8588655,"Tannay, village","Bus",410,5729,"Tannay",502683,129441,6.17530767575166,46.3093217899836
"2154",513236,146445,8570056,"Tartegnin, La Vissenche","Bus",502,5857,"Gilly",513236,146445,6.30910480414252,46.463712622279
"2155",560289,141965,8593946,"Territet, av. Riviera","Bus",391,5886,"Montreux",560289,141965,6.92201704060884,46.4278529861641
"2156",547514,173136,8570317,"Thierrens, En Tombaz","Bus",747,5693,"Montanaire",547514,173136,6.75228163226931,46.7073653644088
"2157",547171,172272,8570352,"Thierrens, La Rapaz","Bus",767,5693,"Montanaire",547171,172272,6.74789592539976,46.6995664849803
"2158",548026,172467,8570355,"Thierrens, La Croix","Bus",806,5693,"Montanaire",548026,172467,6.75905244156025,46.7013876817265
"2159",532141,156421,8581920,"Bussigny VD, ch. de la Sauge","Bus",467,5624,"Bussigny",532141,156421,6.5537300053326,46.5556279470778
"2160",532192,155291,8595214,"Bussigny VD, Bosquet","Bus",412,5624,"Bussigny",532192,155291,6.55456101465259,46.5454687431668
"2161",532570,156183,8581922,"Bussigny VD, ch. de Riettaz","Bus",462,5624,"Bussigny",532570,156183,6.55935862934899,46.5535305036564
"2162",551716,170506,8570357,"Bussy-sur-Moudon,Foulaz-Verney","Bus",628,5663,"Bussy-sur-Moudon",551716,170506,6.80750499624874,46.6840252672749
"2163",525688,150610,8592280,"Tolochenaz, La Grillette","Bus",413,5649,"Tolochenaz",525688,150610,6.47052351961502,46.5026728973179
