"","X","Y","OBJECTID","RELI","B14BTOT","Count_","IPTA","WGSlong","WGSlat"
"1711",536000,167600,198433,53601676,37,2,0,6.60249563440782,46.656563932902
"1712",544900,181400,165662,54491814,3,1,0,6.71710682258974,46.7814899682854
"1713",551000,154400,132891,55101544,4,0,0,6.79985999080449,46.5390953985268
"1714",551500,177700,132892,55151777,5,0,0,6.80392118528739,46.7487210256962
"1715",552300,147600,132893,55231476,5,0,0,6.81750801098063,46.4780211001136
"1716",552500,178900,132895,55251789,5,1,0,6.81688314075699,46.7595872242749
"1717",552800,148600,132896,55281486,3,0,0,6.8239165331454,46.4870518458129
"1718",507500,138900,165667,50751389,10,0,0,6.23594789724957,46.3950815269271
"1719",542300,151700,165668,54231517,73,2,0,6.68678813628705,46.5141149054974
"1720",571400,191700,231211,57141917,3,0,0,7.06346988866708,46.8758056404376
"1721",501200,143900,34585,50121439,6,0,0,6.1529843354587,46.4391555540383
"1722",569400,127700,329524,56941277,72,1,0,7.04148325914809,46.300009733476
"1723",522400,164700,296755,52241647,3,0,0,6.42532288416545,46.6290372261561
"1724",502800,140100,34590,50281401,45,0,0,6.17459745251808,46.4052105158428
"1725",502700,137600,34591,50271376,6,0,0,6.17382123817431,46.3827099027125
"1726",553500,148000,132904,55351480,9,2,0,6.83309307760014,46.4817035904261
"1727",564800,123700,329530,56481237,3,0,0,6.98208363399938,46.2638028366612
"1728",503000,132400,34593,50301324,22,0,0,6.17880546331658,46.3359821795252
"1729",540300,152100,329533,54031521,24,1,0,6.66067753869524,46.517537641008
"1730",510100,142200,296763,51011422,33,1,0,6.26910860321713,46.4251171400677
"1731",503400,139900,34595,50341399,46,0,0,6.1824404419914,46.4034982840951
"1732",554500,159000,132909,55451590,3,0,0,6.84503152877125,46.5807210146352
"1733",503800,131400,34597,50381314,43,0,0,6.18940077641636,46.3271027558186
"1734",554300,145700,132911,55431457,170,5,0,6.84373767108958,46.4610693122777
"1735",576700,141800,263996,57671418,5,0,0,7.13552128722377,46.4271396324557
"1736",506500,162600,296768,50651626,8,0,0,6.21815522682698,46.608113003399
"1737",504300,158600,34601,50431586,5,1,0,6.1902734960252,46.571823885932
"1738",505300,138200,34602,50531382,27,0,0,6.20749090528874,46.3884784962934
"1739",570900,127200,198459,57091272,8,3,0,7.06098249831403,46.2955785854902
"1740",505500,136200,34604,50551362,17,0,0,6.21049748736417,46.3705176627304
"1741",525200,186000,165689,52521860,3,0,0,6.45840755760103,46.8209452876525
"1742",505300,137300,34605,50531373,6,0,0,6.20767443964176,46.3803834385261
"1743",533900,164300,165690,53391643,21,0,0,6.57553611013413,46.6266758812045
"1744",554900,172200,132919,55491722,10,1,0,6.84895585036515,46.6994859474191
"1745",558400,145600,165691,55841456,18,1,0,6.89711658190933,46.4604367785193
"1746",506200,143200,34607,50621432,78,1,0,6.21817846937587,46.4335775421784
"1747",506200,143400,34608,50621434,31,1,0,6.21813799603284,46.4353764479336
"1748",507200,146600,329547,50721466,23,1,0,6.23050658164046,46.4642981538692
"1749",539800,157400,264006,53981574,22,0,0,6.65347140104738,46.5651671479664
"1750",554800,171400,132922,55481714,5,0,0,6.84772716261176,46.6922829818844
"1751",506000,135100,34609,50601351,6,0,0,6.21721701231454,46.3606938837891
"1752",507700,138200,34610,50771382,131,3,0,6.23868706217181,46.3888128716666
"1753",507300,161900,34611,50731619,32,2,0,6.22873706882356,46.6019282884874
"1754",533400,180400,198466,53341804,3,0,0,6.56667196874342,46.771444861006
"1755",502500,128800,264010,50251288,16,1,0,6.1730666563403,46.303529837868
"1756",559800,143000,198468,55981430,6,5,1,6.91556584684263,46.4371341151422
"1757",507700,161900,165698,50771619,24,1,0,6.23395695424647,46.6019836394453
"1758",510300,141000,34614,51031410,9,1,0,6.27194214916412,46.4143503719865
"1759",511100,141500,34615,51111415,38,2,0,6.28225008649062,46.4189541939843
"1760",509800,141900,34616,50981419,57,2,0,6.26526478376788,46.4223784749927
"1761",532700,151300,165701,53271513,4,1,0,6.5617651462368,46.5096208244622
"1762",509400,151500,34617,50941515,25,1,0,6.2581835619748,46.5086726917437
"1763",555700,180700,132931,55571807,7,1,0,6.85859401040181,46.7759989189906
"1764",509100,141900,34618,50911419,156,0,0,6.25616018484535,46.4222839676302
"1765",536900,181200,264015,53691812,4,0,0,6.61238221898925,46.7789813977786
"1766",509600,152200,198473,50961522,20,1,0,6.26065210903052,46.5149959358175
"1767",513100,144000,34619,51311440,12,1,0,6.30779323021276,46.4417030050877
"1768",555500,154600,329559,55551546,4,0,0,6.85850166489633,46.5412087921002
"1769",515100,152200,34620,51511522,4,0,0,6.33231164357718,46.5157159452008
"1770",512200,143100,34621,51221431,9,1,0,6.29625354837576,46.433490551254
"1771",532800,160700,231247,53281607,3,0,0,6.56169934248916,46.5941841539929
"1772",515100,145500,34622,51511455,33,1,0,6.33354114374042,46.4554513365793
"1773",570700,123700,329561,57071237,3,2,1,7.05860689071346,46.2640856776897
"1774",511600,141200,34624,51161412,3,0,0,6.28881017949977,46.4163218827598
"1775",518700,173900,34625,51871739,82,1,0,6.37538564817265,46.7113484954596
"1776",517900,147000,34626,51791470,23,1,0,6.36971658611911,46.4692923139176
"1777",518400,148100,34627,51841481,12,0,0,6.37603171962155,46.4792476529232
"1778",557800,144800,329566,55781448,4,2,1,6.88937932633222,46.453202953027
"1779",535900,154600,231254,53591546,52,1,0,6.60299780907528,46.5396185885596
"1780",520800,163600,34628,52081636,7,1,0,6.40462148450638,46.618955232072
"1781",504200,131200,329568,50421312,17,0,0,6.19463538517898,46.3253610153559
"1782",556400,155200,132942,55641552,20,1,0,6.87017766641543,46.5466652440721
"1783",521100,166600,34629,52111666,31,2,0,6.40802335052144,46.6459750440523
"1784",521100,152800,34630,52111528,6,0,0,6.41038535690362,46.5218467806079
"1785",577100,147500,264028,57711475,16,1,0,7.14044320612166,46.4784280698054
"1786",518900,147100,34631,51891471,3,0,0,6.38271720412825,46.4703135632741
"1787",520100,146100,34632,52011461,13,0,0,6.39851187502722,46.4614628945156
"1788",531600,151100,165716,53161511,3,0,0,6.54746374177232,46.5077103637461
"1789",556800,145400,132946,55681454,4,0,0,6.87630822881838,46.4585364889616
"1790",522900,177100,34633,52291771,4,0,0,6.42976951696056,46.7406302615578
"1791",556700,147400,132947,55671474,22,0,0,6.87481955867663,46.4765208061367
"1792",523800,148100,34634,52381481,37,1,0,6.44634333747987,46.4798835665749
"1793",521800,147000,34635,52181470,12,0,0,6.42048765035335,46.4697587756566
"1794",524000,173100,34636,52401731,19,2,0,6.44482454161051,46.704777507592
"1795",521900,175800,34637,52191758,28,2,0,6.41690728636571,46.7288207599735
"1796",521500,148400,34638,52151484,24,1,0,6.41634470048854,46.4823164901501
"1797",557800,147100,132952,55781471,34,1,0,6.88916973978348,46.4738923663559
"1798",521500,148300,34639,52151483,11,0,0,6.41636166505856,46.4814170052486
"1799",562900,130200,165723,56291302,168,2,0,6.95692333072764,46.3221710458144
"1800",558000,146900,132953,55801469,4,2,1,6.89179191035785,46.4721058519708
"1801",522100,156000,34640,52211560,4,2,1,6.42287640941172,46.5507473891995
"1802",522100,152000,34641,52211520,3,0,0,6.42355108296195,46.5147680070875
"1803",524200,149200,34642,52421492,10,0,0,6.45137146112893,46.4898233300745
"1804",525400,153200,34643,52541532,8,2,0,6.46635388081574,46.525937707456
"1805",526500,168400,296811,52651684,7,0,0,6.47826458475404,46.6627818391359
"1806",538800,154900,296812,53881549,145,1,0,6.64076119216148,46.5425885943083
"1807",558800,174300,132957,55881743,6,1,0,6.89975803264508,46.7186282184204
"1808",525400,153400,34644,52541534,24,1,0,6.46632158374207,46.5277366895421
"1809",526100,149900,34645,52611499,4,0,0,6.4760038442331,46.4963320846342
"1810",558600,135000,132959,55861350,3,2,1,6.90066577364266,46.3650978289108
"1811",524400,166500,34646,52441665,3,0,0,6.45114064316988,46.6454572192528
"1812",525700,185600,34647,52571856,13,2,0,6.46502425928854,46.8174033969097
"1813",513800,151300,231274,51381513,16,0,0,6.31554161136743,46.507454623517
"1814",524200,171700,34648,52421717,7,0,0,6.44767074623318,46.692207559219
"1815",507100,147400,198503,50711474,5,0,0,6.22904438612088,46.4714799350678
"1816",526300,152200,34649,52631522,6,1,0,6.47824215442968,46.5170424681148
"1817",550500,175300,165734,55051753,4,1,0,6.7910940083148,46.727059143649
"1818",527700,161800,34650,52771618,3,0,0,6.49497963495381,46.6035465173888
"1819",526400,171800,34651,52641718,60,1,0,6.47641334584867,46.6933532902831
"1820",526200,171900,34652,52621719,23,3,0,6.47378279585641,46.6942306860835
"1821",536200,180800,264049,53621808,17,0,0,6.60327259914022,46.7753167735906
"1822",559800,142900,132965,55981429,6,5,1,6.915574518681,46.436234573056
"1823",528600,186000,34653,52861860,63,2,0,6.50295915303099,46.8213185839625
"1824",529900,182500,34654,52991825,29,2,0,6.52053036123189,46.7899749894828
"1825",526100,163700,264052,52611637,6,0,0,6.47379366721318,46.6204618293898
"1826",528900,168700,34655,52891687,38,1,0,6.50957429421852,46.6657401698426
"1827",527500,161000,231282,52751610,14,0,0,6.4924953872993,46.5963289235726
"1828",570800,127700,198511,57081277,5,1,0,7.05965340583199,46.3000719993399
"1829",560500,145400,132969,56051454,6,1,0,6.92446920193127,46.4587647382752
"1830",529200,169000,34656,52921690,3,0,0,6.51344780842801,46.6684705181092
"1831",530000,171600,34657,53001716,5,0,0,6.52350475394578,46.6919416254349
"1832",529000,166200,34658,52901662,6,0,0,6.51126692453793,46.6432635418376
"1833",528800,168600,34659,52881686,3,0,0,6.50828320985314,46.6648300243706
"1834",504700,132000,329599,50471320,28,0,0,6.2009631499661,46.3326277108687
"1835",528800,159500,34660,52881595,5,0,0,6.5096908050025,46.5829762172726
"1836",529500,178300,34661,52951783,13,0,0,6.51593878535098,46.7521545637077
"1837",530600,166700,34662,53061667,26,0,0,6.53208807641295,46.6479291602515
"1838",560700,180600,132976,56071806,3,0,0,6.92406823718388,46.7754130292248
"1839",530800,176300,34663,53081763,16,0,0,6.53325356287852,46.7343010471217
"1840",545100,172900,296832,54511729,3,0,0,6.72074388599895,46.7050482542394
"1841",530800,174500,34664,53081745,7,1,0,6.5335251931126,46.7181102626351
"1842",530400,167000,34665,53041670,3,1,0,6.52943037332425,46.6506068304387
"1843",521000,162000,231292,52101620,21,0,0,6.40750681984111,46.604587247335
"1844",531400,163200,34666,53141632,13,0,0,6.54305906337112,46.61652942798
"1845",530900,176500,34667,53091765,31,0,0,6.53453165747761,46.7361103912145
"1846",538100,156600,231294,53811566,25,0,0,6.63140782846176,46.5578159145655
"1847",561100,137900,132981,56111379,4,1,0,6.93290820770741,46.3913340733701
"1848",531500,151800,34668,53151518,4,2,1,6.54605723794246,46.5139966591429
"1849",531600,151200,34669,53161512,3,0,0,6.5474489460091,46.5086098664207
"1850",560900,146300,132982,56091463,3,1,0,6.92959983282438,46.4668840762608
"1851",531200,152900,34671,53121529,38,1,0,6.54198470067393,46.5238604194926
"1852",561200,142400,231297,56121424,5,3,1,6.93383195796046,46.4318193219737
"1853",531900,184300,34672,53191843,15,0,0,6.54645426196343,46.8063731249931
"1854",559300,145100,296840,55931451,6,2,0,6.90887574149922,46.4559943252215
"1855",543300,150400,165756,54331504,3,0,0,6.69997710261873,46.5025065588476
"1856",532500,152400,34673,53251524,11,0,0,6.55899885646797,46.5194952382581
"1857",561700,142300,132986,56171423,3,2,1,6.94034526192977,46.4309485195137
"1858",533000,160500,34675,53301605,28,1,0,6.56433813659236,46.5924052229642
"1859",504700,134600,329614,50471346,15,0,0,6.20043038032041,46.3560133847874
"1860",560700,191100,264073,56071911,41,1,0,6.92316523516596,46.869862445722
"1861",543100,156500,165760,54311565,3,1,0,6.69662037844535,46.5573603085012
"1862",532300,186700,34676,53231867,4,1,0,6.55133873139732,46.828001450592
"1863",505000,143600,296845,50501436,3,1,0,6.20248554625355,46.437006404767
"1864",532500,187100,34677,53251871,13,1,0,6.5539006715261,46.8316196786864
"1865",533500,153400,34678,53351534,16,1,0,6.57188552460502,46.5285903638799
"1866",562000,185400,132992,56201854,37,2,0,6.94069037186653,46.8186655101464
"1867",534700,154800,34679,53471548,55,1,0,6.58732695752092,46.5413015955238
"1868",541300,161000,165764,54131610,6,1,0,6.67257572006642,46.5976829946238
"1869",534300,166300,34680,53431663,28,0,0,6.58047310940085,46.6447053524566
"1870",533900,154900,34681,53391549,182,0,0,6.57688395455257,46.5421225652932
"1871",514800,169200,198536,51481692,13,1,0,6.32525978867609,46.6685871864068
"1872",521700,175900,231308,52171759,32,2,0,6.41427403951064,46.7296967799752
"1873",582600,148600,165767,58261486,4,1,0,7.21202003005695,46.4884885994322
"1874",535400,159600,34683,53541596,7,0,0,6.59577998115524,46.5845458609025
"1875",567200,124200,231309,56721242,3,0,0,7.01317648787298,46.2684218637482
"1876",562200,146200,132996,56221462,3,0,0,6.94653205511202,46.4660591147292
"1877",535700,154700,34684,53571547,57,2,0,6.60037678458457,46.5404989119191
"1878",562200,142800,132997,56221428,4,2,1,6.94680943961382,46.4354746099658
"1879",556300,149400,198539,55631494,3,1,0,6.86942238300898,46.4944855926866
"1880",535200,157300,34685,53521573,12,0,0,6.59349390041082,46.5638378708061
"1881",562500,129500,132998,56251295,26,0,0,6.95178616178993,46.3158520378283
"1882",535500,156200,34686,53551562,20,1,0,6.5975600598345,46.553972283149
"1883",535500,172700,34687,53551727,35,0,0,6.59524768599188,46.7023903214636
"1884",563200,133300,133000,56321333,8,2,0,6.96057332915773,46.3500734266274
"1885",534900,155600,34688,53491556,8,0,0,6.58982132552784,46.5485171350533
"1886",563200,129700,133001,56321297,15,2,0,6.96085801094013,46.3176898198113
"1887",535800,165500,34689,53581655,12,0,0,6.60017603000452,46.6376551787832
"1888",536400,180900,34690,53641809,7,1,0,6.60587720623859,46.7762353844587
"1889",536400,177000,34691,53641770,7,0,0,6.60641875041345,46.7411551124403
"1890",506100,159800,165775,50611598,4,2,1,6.21350541148882,46.5828723995115
"1891",536100,159900,34692,53611599,122,2,0,6.6048708263416,46.5873116373322
"1892",527300,151600,329631,52731516,78,2,0,6.49136638525975,46.5117548273127
"1893",567800,119200,264089,56781192,7,0,0,7.02130397675524,46.2234735755093
"1894",535700,170600,34693,53571706,3,0,0,6.59815674169738,46.6835201430593
"1895",533600,157100,296862,53361571,20,0,0,6.57265663677095,46.5618819655135
"1896",564000,129000,133007,56401290,3,1,0,6.97129837372222,46.31143633537
"1897",536000,172900,34694,53601729,8,1,0,6.60175720232071,46.7042374631394
"1898",523800,147900,231321,52381479,10,2,0,6.4463762686476,46.4780845877994
"1899",536800,153600,34695,53681536,133,4,0,6.61486662346923,46.5307090785737
"1900",536500,156600,34696,53651566,7,0,0,6.61054399136532,46.557665970709
"1901",507400,137400,329635,50741374,137,2,0,6.23494704784913,46.3815758981268
"1902",537700,154800,34697,53771548,132,1,0,6.62643480112568,46.5415875870626
"1903",537100,154300,34698,53711543,218,1,0,6.61868130699227,46.5370339115527
"1904",537100,153600,34699,53711536,3,3,1,6.61877663875958,46.5307373358939
"1905",541100,165500,198555,54111655,3,0,0,6.66939013479045,46.638143478871
"1906",537800,183500,34700,53781835,17,0,0,6.62385361122195,46.7997543599421
"1907",579100,133500,329640,57911335,3,0,0,7.16711679879966,46.3525555061281
"1908",537800,188800,34701,53781888,7,2,0,6.62313214446964,46.8474272847978
"1909",505200,146500,296870,50521465,4,0,0,6.20449406591698,46.4631187721915
"1910",537800,160800,165786,53781608,12,0,0,6.62692932476191,46.5955675135911
"1911",537800,159700,34702,53781597,3,0,0,6.62707777740343,46.5856729107044
"1912",548500,160400,329642,54851604,8,0,0,6.76660107651224,46.5928792424436
"1913",538200,188600,34703,53821886,7,2,0,6.628403251822,46.8456655766509
"1914",538100,185800,34704,53811858,3,1,0,6.62747173228517,46.8204706055602
"1915",533600,172300,264101,53361723,44,0,0,6.57046351719712,46.6986059761479
"1916",565800,127300,133018,56581273,38,3,0,6.99478958652407,46.2962380500404
"1917",538900,188700,34705,53891887,4,0,0,6.63756663971513,46.8466296991738
"1918",519700,174000,165790,51971740,3,0,0,6.38844469900127,46.7123690793727
"1919",565100,197100,133019,56511971,15,0,0,6.98041624815584,46.9240785951606
"1920",539300,166000,34706,53931660,15,1,0,6.64581734516154,46.6424798995686
"1921",539000,181900,34707,53901819,8,2,0,6.63978517199493,46.7854734250827
"1922",541900,161100,165792,54191611,3,0,0,6.68039288835599,46.5986349207351
"1923",539300,159400,34708,53931594,18,0,0,6.64668729287146,46.5831122156352
"1924",539100,160900,34709,53911609,18,0,0,6.64387988420871,46.5965867029711
"1925",518400,156400,296878,51841564,53,1,0,6.37456613894329,46.5539043034671
"1926",539100,184300,34710,53911843,9,4,0,6.64077512530419,46.8070704376149
"1927",539500,154700,34711,53951547,97,3,0,6.64991280681481,46.5408532127897
"1928",566400,199100,133025,56641991,3,1,0,6.99733663778609,46.9421357646047
"1929",539700,179600,34712,53971796,4,1,0,6.64925468870741,46.7648487035682
"1930",539700,151200,34713,53971512,5,5,1,6.65297678661277,46.509388234291
"1931",555200,145900,198569,55521459,78,6,0,6.85543362843922,46.4629291457492
"1932",539600,152000,34714,53961520,95,4,0,6.65156941755086,46.51657534491
"1933",566500,199100,133028,56651991,4,1,0,6.99865000515866,46.9421408145837
"1934",539400,180300,34715,53941803,32,2,0,6.64523503252112,46.7711179794975
"1935",503300,129200,198571,50331292,3,1,0,6.18336595761604,46.3072431856307
