X,Y,Numero,Nom,MoyenTrans,Altitude,NumeroComm,NomCommune
6.898499,46.440563,8593918,"Clarens, rue du Port",Bus,376,5886,Montreux
6.648412,46.81343,8575769,"Grandson, Born� Nau",Bus,476,5561,Grandson
7.0226,46.917574,8570521,"Salavaux, poste",Bus,435,5464,Vully-les-Lacs
6.228807,46.388762,8593885,"Nyon, La Levratte",Bus,415,5724,Nyon
6.235591,46.383004,8593874,"Nyon, centre ville",Bus,398,5724,Nyon
6.670038,46.511781,8595191,"Pully,Centre Sportif Rochettaz",Bus,450,5590,Pully
6.899861,46.382024,8570587,"Noville, poste",Bus,374,5408,Noville
6.835999,46.468639,8501250,Vevey (funi),Funiculaire,389,5890,Vevey
6.223094,46.383753,8593893,"Nyon, route de Divonne",Bus,419,5724,Nyon
6.214934,46.380147,8593895,"Nyon, route du Boiron",Bus,418,5724,Nyon
6.243561,46.383574,8595599,"Nyon, Usine � Gaz",Bus,378,5724,Nyon
6.236811,46.384852,8570000,"Nyon, gare",Bus,406,5724,Nyon
6.866534,46.460836,8593968,"La Tour-de-Peilz, Sichoz",Bus,448,5889,La Tour-de-Peilz
6.230808,46.393488,8593887,"Nyon, Le Groseillier",Bus,427,5724,Nyon
6.231392,46.60578,8501157,Sentier-Orient,CheminFer,1013,5872,Le Chenit
6.880894,46.463192,8593911,"Blonay, Novalles",Bus,521,5881,Blonay
6.576573,46.536291,8593869,"Chavannes-pr�s-Renens,Glycines",Bus,416,5627,Chavannes-pr�s-Renens
6.939882,46.819643,8504134,Payerne,CheminFer,452,5822,Payerne
6.499571,46.703703,8583451,"Bofflens, Sur Chaumy",Bus,572,5747,Bofflens
6.802655,46.672978,8570339,"Moudon, La Prairie",Bus,531,5678,Moudon
6.882495,46.700671,8570471,"Pr�vonloup, poste",Bus,741,5683,Pr�vonloup
6.88361,46.698985,8570470,"Pr�vonloup, caf�",Bus,746,5683,Pr�vonloup
6.688546,46.517995,8588437,"Lutry, Cr�t-des-Pierres",Bus,639,5606,Lutry
6.221828,46.390945,8595598,"Nyon, Petite Prairie",Bus,431,5724,Nyon
6.525818,46.519567,8588898,"Pr�verenges, Capellan",Bus,405,5643,Pr�verenges
6.646034,46.809428,8570253,"Grandson, place du Ch�teau",Bus,447,5561,Grandson
6.218437,46.472428,8582138,"Bassins, Colonie",Bus,864,5703,Bassins
6.912882,46.437482,8593921,"Montreux, Ballallaz",Bus,462,5886,Montreux
6.612585,46.790516,8594011,"Montagny-p.-Yv., Clos Lucens",Bus,448,5922,Montagny-pr�s-Yverdon
6.904267,46.441597,8593937,"Montreux, Rambert",Bus,430,5886,Montreux
6.247041,46.387327,8588670,"Prangins, La Banderolle",Bus,378,5725,Prangins
6.257325,46.39868,8588685,"Prangins, h�pital",Bus,403,5725,Prangins
6.864319,46.453637,8593973,"La Tour-de-Pz,Entre-Deux-Cr�ts",Bus,405,5889,La Tour-de-Peilz
6.65829,46.772845,8594041,"Yverdon-les-Bains, La Colline",Bus,503,5938,Yverdon-les-Bains
6.576825,46.639181,8570186,"Oulens-sous-Echallens,Gd Salle",Bus,586,5529,Oulens-sous-Echallens
6.808165,46.700257,8570361,"Oulens-sur-Lucens, La Crausaz",Bus,608,5675,Lucens
6.714534,46.647381,8570218,"Montaubion, crois�e",Bus,752,5804,Jorat-Menthue
6.648485,46.526162,8592136,"Lausanne, Virgile-Rossel",Bus,574,5586,Lausanne
6.220323,46.363579,8593871,"Crans-pr�s-C�ligny, Les Landes",Bus,382,5713,Crans-pr�s-C�ligny
6.172621,46.377865,8579313,"Borex, �cole intercommunale",Bus,479,5706,Borex
6.247776,46.440325,8501851,"Begnins, poste",Bus,538,5704,Begnins
6.674165,46.701336,8504759,"Pailly, village",Bus,649,5530,Pailly
6.378777,46.490042,8570045,"Aubonne, Curzilles",Bus,542,5422,Aubonne
6.245364,46.44469,8570026,"Begnins, La Chataigneraie",Bus,597,5704,Begnins
6.8299,46.554985,8504789,"Pal�zieux-Village, centre",Bus,634,5805,Oron
6.629575,46.51204,8592026,"Lausanne, Croix d'Ouchy",Bus,412,5586,Lausanne
7.206528,46.457146,8530033,Les Gouilles,Telepherique,2010,5843,Rougemont
6.240187,46.383863,8593899,"Nyon, rue St-Jean",Bus,398,5724,Nyon
6.220971,46.387436,8595596,"Nyon, Fontaine",Bus,423,5724,Nyon
6.307188,46.510026,8579086,"Gimel, La Vernette",Bus,735,5428,Gimel
7.037008,46.264506,8570647,"Bex, route des Monts bif.",Bus,595,5402,Bex
6.23813,46.39165,8570008,"Nyon, La Redoute",Bus,419,5724,Nyon
6.665503,46.507225,8592199,"Pully, Vignes",Bus,385,5590,Pully
6.567718,46.545381,8591935,"Crissier, Arc-en-Ciel",Bus,415,5583,Crissier
6.755008,46.555099,8592235,"Savigny, Talliaz",Bus,796,5611,Savigny
6.895944,46.465694,8501281,Blonay,CheminFer,620,5881,Blonay
6.243438,46.394486,8588674,"Prangins, Les M�l�zes",Bus,418,5725,Prangins
6.252434,46.399304,8588681,"Prangins, Les Morettes",Bus,412,5725,Prangins
6.213812,46.58373,8595462,"Le Brassus,ancienne imprimerie",Bus,1021,5872,Le Chenit
6.608415,46.533244,8592181,"Prilly, Huttins",Bus,484,5589,Prilly
6.602439,46.536961,8592192,"Prilly, Perr�az",Bus,481,5589,Prilly
6.724218,46.889196,8507955,"Provence, poste",Bus,773,5566,Provence
6.769078,46.498212,8570568,"Puidoux, Logis du Pont",Bus,614,5607,Puidoux
7.100635,46.353303,8517485,Sur-le-Buis,CheminFer,1124,5411,Ormont-Dessus
7.019642,46.955083,8570530,"Cudrefin, place de la Tour",Bus,434,5456,Cudrefin
6.472175,46.694199,8570224,"Croy, anc. Battoir",Bus,657,5752,Croy
6.654186,46.50865,8588442,"Pully, ch. des Osches",Bus,422,5590,Pully
6.670336,46.511873,8593851,"Pully, La Paud�ze",Bus,449,5590,Pully
6.665842,46.516331,8588448,"Pully, ch. des Boverattes",Bus,422,5590,Pully
6.68009,46.629507,8570211,"Poliez-Pittet, Les Roches",Bus,723,5533,Poliez-Pittet
6.688586,46.770106,8570321,"Cuarny, �glise",Bus,579,5911,Cuarny
6.722066,46.710859,8570397,"Ogens, village",Bus,632,5680,Ogens
6.500494,46.508394,8501228,Morges CGN,Bateau,373,5642,Morges
6.806031,46.57219,8570458,"Vuibroye, village",Bus,635,5805,Oron
6.622089,46.828888,8582422,"Fiez, coll�ge",Bus,535,5556,Fiez
6.193348,46.374739,8579310,Arnex-sur-Nyon,Bus,458,5701,Arnex-sur-Nyon
6.663699,46.778208,8594051,"Yverdon-les-Bains, L'Orient",Bus,475,5938,Yverdon-les-Bains
6.461439,46.484845,8589262,"St-Prex, Taillecou sud",Bus,382,5646,Saint-Prex
6.719745,46.851772,8583309,"Concise, village",Bus,445,5554,Concise
6.379491,46.711423,8579088,"Vallorbe, poste",Bus,750,5764,Vallorbe
7.023413,46.924467,8570524,"Bellerive VD, village",Bus,538,5464,Vully-les-Lacs
6.674775,46.521403,8593806,"Belmont-sur-Lausanne, Rouv�ne",Bus,560,5581,Belmont-sur-Lausanne
6.680669,46.518383,8593800,"Belmont-sur-Lausanne, Cita",Bus,589,5581,Belmont-sur-Lausanne
6.684336,46.518957,8579258,"Belmont-sur-Lausanne,Blessoney",Bus,619,5581,Belmont-sur-Lausanne
6.714023,46.743013,8570310,"Donneloye, crois�e",Bus,536,5913,Donneloye
6.924789,46.87014,8583724,"Grandcour, rte d'Estavayer",Bus,477,5817,Grandcour
6.684678,46.520578,8593802,"Belmont-sur-Lausanne, L�chire",Bus,638,5581,Belmont-sur-Lausanne
7.033529,46.87663,8583723,"Avenches, Le Paon",Bus,445,5451,Avenches
6.582054,46.536755,8592200,"Renens VD, 1er Ao�t",Bus,418,5591,Renens (VD)
6.681746,46.525264,8593804,"Belmont-sur-Lausanne, Raffort",Bus,647,5581,Belmont-sur-Lausanne
6.560453,46.548771,8583747,"Bussigny VD, rue de Lausanne",Bus,431,5624,Bussigny
7.044705,46.930399,8583725,"Vallamand-Dessous, Garinettes",Bus,434,5464,Vully-les-Lacs
6.68568,46.524471,8593797,"Belmont-sur-Lausanne, Au Devin",Bus,741,5581,Belmont-sur-Lausanne
6.583961,46.532388,8592209,"Renens VD, Censuy",Bus,410,5591,Renens (VD)
6.588696,46.539603,8592205,"Renens VD, Borjod",Bus,441,5591,Renens (VD)
6.598664,46.532426,8592211,"Renens VD, Florissant",Bus,449,5591,Renens (VD)
6.598986,46.530152,8592217,"Renens VD, Perrelet",Bus,437,5591,Renens (VD)
6.71171,46.692298,8570395,"Bercher, Vieux-Coll�ge",Bus,629,5512,Bercher
6.674547,46.54865,8593821,"Epalinges, Marcel Regamey",Bus,786,5584,Epalinges
7.015332,46.218054,8570667,"Lavey-Village, Pr�s R�pets",Bus,418,5406,Lavey-Morcles
6.688863,46.838755,8507695,"Onnens VD, crois�e",Bus,477,5565,Onnens (VD)
6.923761,46.431873,8530031,Glion (funi),Funiculaire,686,5886,Montreux
6.421029,46.510283,8570087,"Villars-sous-Yens, Le Moulin",Bus,472,5652,Villars-sous-Yens
6.509727,46.599844,8570095,"Allens, village",Bus,546,5477,Cossonay
6.560507,46.523753,8591947,"Ecublens VD, Coquerellaz",Bus,422,5635,Ecublens (VD)
6.454687,46.576217,8570105,"Cottens VD, La Tuili�re",Bus,588,5478,Cottens (VD)
6.925643,46.421392,8594005,"Veytaux, Bonivard",Bus,401,5891,Veytaux
6.623052,46.512587,8591985,"Lausanne, Beauregard",Bus,413,5586,Lausanne
6.579705,46.539328,8588839,"Renens VD, av. du 14 Avril",Bus,420,5591,Renens (VD)
6.51081,46.555772,8504656,"Romanel-sur-Morges, poste",Bus,452,5645,Romanel-sur-Morges
6.300608,46.436179,8581672,"Dully, St-Bonnet",Bus,429,5855,Dully
6.617408,46.778325,8579298,"Treycovagnes, Ch�telard",Bus,434,5938,Yverdon-les-Bains
6.655352,46.535268,8592127,"Lausanne, Valmont",Bus,637,5586,Lausanne
6.55278,46.518826,8594890,"Ecublens VD, Montaney",Bus,398,5635,Ecublens (VD)
6.340668,46.469267,8583424,"Mont-sur-Rolle, Jeune Suisse",Bus,440,5859,Mont-sur-Rolle
6.649682,46.524506,8592042,"Lausanne, Fauconni�res",Bus,563,5586,Lausanne
6.642355,46.850891,8507958,"Romairon, village",Bus,800,5571,T�venon
6.84148,46.479292,8504966,"Jongny, village",Bus,621,5885,Jongny
6.519255,46.698106,8579106,"Arnex, gare",Bus,553,5743,Arnex-sur-Orbe
6.336563,46.463056,8570034,"Rolle, gare nord",Bus,400,5861,Rolle
6.715533,46.744588,8507674,"Donneloye, poste",Bus,538,5913,Donneloye
6.674404,46.509813,8593848,"Paudex, Grangette",Bus,451,5588,Paudex
6.671533,46.541442,8593826,"Epalinges, Raidillon",Bus,754,5584,Epalinges
6.338055,46.46137,8583682,"Rolle, Les Eaux",Bus,390,5861,Rolle
6.460473,46.693479,8570149,"Romainm�tier, �glise",Bus,663,5761,Romainm�tier-Envy
6.651973,46.815442,8579855,"Grandson, crois�e de Fiez",Bus,465,5561,Grandson
6.573871,46.518557,8591945,"Ecublens VD, Champagne",Bus,391,5635,Ecublens (VD)
6.30211,46.50796,8570021,"Gimel, Le Signal",Bus,725,5428,Gimel
6.627738,46.821075,8507950,"Grandson, P�roset",Bus,470,5561,Grandson
6.219981,46.385761,8593888,"Nyon, Les Jouvencelles",Bus,425,5724,Nyon
6.328373,46.454843,8582691,"Rolle, Uttins-Maupas",Bus,401,5861,Rolle
7.204732,46.459976,8501358,La Videmanette,Telepherique,2158,5843,Rougemont
7.054639,46.975391,8504571,La Sauge LNM,Bateau,430,5456,Cudrefin
6.633434,46.781911,8570239,"Yverdon-les-Bains, 24 Janvier",Bus,434,5938,Yverdon-les-Bains
6.211223,46.581696,8570023,"Le Brassus, place de la Lande",Bus,1035,5872,Le Chenit
6.708187,46.509109,8588452,"Lutry, Jordillon",Bus,638,5606,Lutry
6.70284,46.517117,8579260,"Lutry, Croix/Lutry",Bus,639,5606,Lutry
6.612197,46.536555,8592107,"Lausanne, Rapille",Bus,534,5586,Lausanne
6.85531,46.462353,8594000,"Vevey, Quatre-Vents",Bus,420,5890,Vevey
6.498506,46.526109,8592246,"Echichens, �glise",Bus,468,5634,Echichens
6.626056,46.533839,8592116,"Lausanne, Stade Olympique",Bus,593,5586,Lausanne
7.039166,46.931837,8570523,"Vallamand-Dessus, pl. village",Bus,515,5464,Vully-les-Lacs
6.417803,46.491326,8577520,"Etoy, L'Esp�rance",Bus,487,5636,Etoy
6.963595,46.311998,8593768,"Aigle, h�pital",Bus,401,5401,Aigle
6.634072,46.527734,8592138,"Lausanne, Vulliemin",Bus,561,5586,Lausanne
7.037215,46.85545,8583726,"Oleyres, Les Carri�res",Bus,551,5451,Avenches
6.558242,46.54762,8583753,"Bussigny VD, Riant-Mont",Bus,413,5624,Bussigny
6.418374,46.474166,8594453,"Etoy, Grosses-Terres",Bus,412,5636,Etoy
6.483781,46.526607,8570072,"Monnaz, Tresy",Bus,480,5634,Echichens
6.97491,46.358346,8582430,"Corbeyrier, Luan",Bus,1193,5404,Corbeyrier
6.911278,46.439138,8593945,"Montreux, Vuarennes",Bus,444,5886,Montreux
6.956193,46.34159,8583404,"Corbeyrier, place Champillon",Bus,782,5404,Corbeyrier
6.986221,46.315302,8517484,Aigle-Parc Aventure,CheminFer,488,5401,Aigle
6.656555,46.517851,8592183,"Pully, Les Liaudes",Bus,501,5590,Pully
6.638477,46.542788,8592019,"Lausanne, Clochatte",Bus,660,5586,Lausanne
6.798614,46.666596,8592166,"Moudon, Verger",Bus,515,5678,Moudon
6.827178,46.570893,8504775,"Oron-la-Ville, centre",Bus,630,5805,Oron
6.530158,46.636066,8583402,"Lussery-Villars, rue Villars",Bus,490,5487,Lussery-Villars
6.194939,46.334775,8588666,"Founex, est",Bus,396,5717,Founex
6.191863,46.332978,8588667,"Founex, village",Bus,398,5717,Founex
6.727753,46.889784,8570285,"Provence, La Grangette",Bus,765,5566,Provence
6.550227,46.828659,8587261,"Bullet, Grande Salle",Bus,1154,5552,Bullet
6.640577,46.750557,8580576,"Gressy, Moulin",Bus,450,5938,Yverdon-les-Bains
6.578123,46.629025,8570185,"Bettens, crois�e",Bus,585,5471,Bettens
6.837155,46.477137,8504712,Chardonne,Bus,599,5882,Chardonne
6.539026,46.82912,8504299,"Les Rasses, village",Bus,1190,5552,Bullet
6.245289,46.399004,8588679,"Prangins, La Tuili�re",Bus,420,5725,Prangins
6.638915,46.583724,8504178,"Cugy VD, poste",Bus,700,5516,Cugy (VD)
6.532361,46.729004,8570248,"Orbe, h�pital",Bus,475,5757,Orbe
6.715778,46.494872,8582781,"Grandvaux, Le Bougnon",Bus,505,5613,Bourg-en-Lavaux
7.018857,46.308888,8570613,"Panex, La Crois�e",Bus,948,5409,Ollon
6.323502,46.493552,8579691,"Essertines-sur-Rolle,Le Pontet",Bus,694,5856,Essertines-sur-Rolle
6.426155,46.475144,8577604,"Etoy, gare",Bus,405,5636,Etoy
7.103988,46.405848,8501702,"Les Mosses, Les Charmilles",Bus,1421,5410,Ormont-Dessous
6.859523,46.455448,8501201,La Tour-de-Peilz,Bus_CheminFer,390,5889,La Tour-de-Peilz
6.837873,46.542757,8504014,Pal�zieux,CheminFer,669,5805,Oron
6.532573,46.720307,8530262,St-Eloi,CheminFer,470,5757,Orbe
6.947951,46.434373,8501357,Haut-de-Caux,CheminFerCremaillere,1140,5886,Montreux
6.722641,46.496948,8504011,Grandvaux,CheminFer,565,5613,Bourg-en-Lavaux
6.993098,46.296825,8501461,Ollon,CheminFer,468,5409,Ollon
6.555575,46.544883,8515313,Bussigny-Scheuchzer (bif),CheminFer,406,5624,Bussigny
6.962689,46.437764,8501366,Paccot,CheminFerCremaillere,1430,5886,Montreux
7.001254,46.250835,8519339,Bex place de la gare,CheminFer,411,5402,Bex
6.837649,46.541757,8519342,Pal�zieux [voie 11-12],CheminFer,668,5805,Oron
6.493705,46.511378,8519319,Morges [voie 5-6],CheminFer,382,5642,Morges
6.578933,46.537037,8501118,Renens VD,CheminFer,416,5591,Renens (VD)
6.558786,46.542236,8501147,Archy (bif),CheminFer,404,5624,Bussigny
6.869334,46.456981,8593954,"La Tour-de-Peilz, Bulesses",Bus,425,5889,La Tour-de-Peilz
6.244978,46.396014,8501040,Prangins,CheminFer,417,5725,Prangins
6.52672,46.524045,8518429,Lausanne-Triage K,CheminFer,392,5586,Lausanne
6.873959,46.447919,8593955,"La Tour-de-Peilz, Burier",Bus,380,5889,La Tour-de-Peilz
6.218704,46.597692,8501158,Chez-le-Ma�tre,CheminFer,1017,5872,Le Chenit
6.640878,46.781523,8519346,Yverdon-les-Bains [voie B3-B4],CheminFer,435,5938,Yverdon-les-Bains
7.040962,46.884419,8570514,"Avenches, gare",Bus,438,5451,Avenches
7.025519,46.271013,8580900,"Fenalet-sur-Bex, Grande Salle",Bus,678,5402,Bex
6.576961,46.550409,8595148,"Crissier, Chisaz",Bus,450,5583,Crissier
6.896692,46.459904,8579209,"Blonay, Planaz",Bus,580,5881,Blonay
6.649036,46.520498,8593835,"Lausanne, Jaman",Bus,554,5586,Lausanne
6.641085,46.518823,8592074,"Lausanne, Mon Repos",Bus,507,5586,Lausanne
6.488419,46.51783,8570070,Marcelin (Morges),Bus,428,5642,Morges
6.829298,46.471788,8579158,"Corseaux, coll�ge",Bus,420,5883,Corseaux
6.891487,46.454598,8593913,"Chailly-Montreux, bourg",Bus,482,5886,Montreux
6.539101,46.599406,8501299,"Penthaz, village",Bus,482,5496,Penthaz
6.917647,46.431773,8593936,"Montreux, midi",Bus,427,5886,Montreux
7.078161,46.327614,8530050,Lac-Noir TLNC,Telepherique,1719,5409,Ollon
6.646184,46.532821,8579238,"Lausanne, Sallaz",Metro,607,5586,Lausanne
6.778717,46.64375,8588154,"Syens, Clos du Ch�teau",Bus,591,5688,Syens
6.190804,46.393244,8501968,"Grens, village",Bus,499,5722,Grens
6.6105,46.777034,8579299,"Treycovagnes, Champ-Muraz",Bus,475,5931,Treycovagnes
6.33708,46.537579,8570119,"Bi�re, gare",Bus,692,5425,Bi�re
7.038972,46.87673,8583514,"Avenches, Bibracte",Bus,448,5451,Avenches
6.620441,46.693227,8570195,"Penth�r�az, Champ-de-Vaud",Bus,604,5531,Penth�r�az
6.621593,46.521168,8592122,"Lausanne, Tivoli",Bus,477,5586,Lausanne
6.934841,46.386188,8595183,"Villeneuve VD, centre comm.",Bus,376,5414,Villeneuve (VD)
6.699533,46.634412,8570217,"Villars-Tiercelin, M. Villars",Bus,745,5804,Jorat-Menthue
6.565278,46.568159,8588848,"Villars-Ste-Croix, Le Sansy",Bus,506,5651,Villars-Sainte-Croix
6.618093,46.519046,8592097,"Lausanne, Pont Marc Dufour",Bus,451,5586,Lausanne
6.915464,46.432897,8593930,"Montreux, La Corsaz",Bus,408,5886,Montreux
7.058621,46.263978,8570648,"Bex, Les V�neresses",Bus,768,5402,Bex
6.685081,46.674322,8501176,Fey,CheminFer,647,5522,Fey
6.652869,46.769282,8507659,"Yverdon-les-Bains, Cond�mines",Bus,446,5938,Yverdon-les-Bains
6.640545,46.773055,8595070,"Yverdon-les-Bains, Valentin",Bus,435,5938,Yverdon-les-Bains
6.62356,46.783632,8594061,"Yverdon-les-Bains, Blancherie",Bus,433,5938,Yverdon-les-Bains
6.625381,46.787081,8594047,"Yverdon-les-Bains, St Georges",Bus,434,5938,Yverdon-les-Bains
6.64503,46.76634,8594027,"Yverdon, Parc Scientifique",Bus,436,5938,Yverdon-les-Bains
6.52543,46.609786,8570130,"Penthalaz, poste",Bus,453,5495,Penthalaz
6.68014,46.506847,8593859,"Lutry, F�nix",Bus,427,5606,Lutry
6.231977,46.463153,8501850,"Bassins, Tillette",Bus,746,5703,Bassins
7.053388,46.34726,8570635,"La Forclaz VD, Le Bouillet",Bus,1158,5410,Ormont-Dessous
6.672302,46.838052,8507658,"Bonvillars, village",Bus,467,5551,Bonvillars
6.598924,46.703128,8570199,"Corcelles-sur-Chav., route de Chavornay",Bus,557,5751,Corcelles-sur-Chavornay
6.801305,46.651129,8504903,"Chavannes-sur-Moudon, La Croix",Bus,616,5665,Chavannes-sur-Moudon
6.642887,46.805988,8504557,Grandson LNM,Bateau,430,5561,Grandson
6.647178,46.543308,8592018,"Lausanne, Cigale",Bus,676,5586,Lausanne
6.556871,46.767888,8570242,"Mathod, Moulin de Mathod",Bus,447,5919,Mathod
6.849917,46.46022,8593981,"Vevey, Beau-S�jour",Bus,383,5890,Vevey
7.055791,46.295561,8579114,"Villars-sur-Ollon, gare",Bus,1253,5409,Ollon
6.449855,46.701448,8570227,"Premier, crois�e de Forel",Bus,807,5759,Premier
6.572081,46.540791,8515355,Renens VD Ouest (bif),CheminFer,414,5635,Ecublens (VD)
6.613426,46.855346,8570269,"Mauborget, village",Bus,1183,5562,Mauborget
6.598927,46.538977,8592178,"Prilly, �glise",Bus,477,5589,Prilly
7.104604,46.295086,8530041,Les Chaux TVG,Telepherique,1774,5409,Ollon
7.129341,46.331355,8501705,"Les Diablerets, Les Mazots",Bus,1702,5409,Ollon
6.400014,46.692953,8570230,"Vaulion, Le Moulin",Bus,917,5765,Vaulion
6.901533,46.473277,8530261,Bois-de-Chexbres,CheminFer,800,5881,Blonay
6.541483,46.720971,8501194,Les Granges (Orbe),Bus_CheminFer,445,5757,Orbe
6.672567,46.543896,8591970,"Epalinges, Pr�-d'Yverdon",Bus,765,5584,Epalinges
6.66232,46.782147,8504144,Yverdon-Champ Pittet,CheminFer,435,5938,Yverdon-les-Bains
6.648233,46.775592,8570288,"Yverdon, 4 Marronniers",Bus,435,5938,Yverdon-les-Bains
6.808807,46.657549,8577650,"Chavannes-sur-Moudon, village",Bus,688,5665,Chavannes-sur-Moudon
6.64818,46.509544,8592172,"Pully, C.-F. Ramuz",Bus,418,5590,Pully
7.056228,46.296255,8501495,Villars-sur-Ollon,CheminFer,1253,5409,Ollon
6.385092,46.493501,8501865,"Aubonne, Bougy-St-Martin",Bus,534,5422,Aubonne
6.530758,46.576246,8501116,Vufflens-la-Ville,CheminFer,406,5503,Vufflens-la-Ville
6.400338,46.485095,8501868,"Aubonne, La Levette",Bus,450,5422,Aubonne
6.569787,46.550552,8593817,"Crissier, Feleire",Bus,434,5583,Crissier
6.38862,46.730228,8579909,"Vallorbe, Le Creux",Bus,808,5764,Vallorbe
6.50821,46.612202,8570109,"Cossonay-Ville, centre",Bus,568,5477,Cossonay
6.241451,46.390803,8588672,"Prangins, Pont de la Redoute",Bus,418,5725,Prangins
6.839116,46.466946,8594640,"Vevey, Gutenberg",Bus,385,5890,Vevey
6.492971,46.531785,8570098,"Echichens, Haute-Pierre",Bus,483,5634,Echichens
6.553718,46.577911,8588852,"Mex VD, poste",Bus,560,5489,Mex (VD)
6.235963,46.384421,8501030,Nyon,CheminFer,406,5724,Nyon
6.758825,46.484765,8570562,"Epesses, Chapotannaz",Bus,501,5607,Puidoux
6.352898,46.463888,8570039,"Perroy, Couronnette",Bus,385,5860,Perroy
6.53011,46.724398,8501191,Orbe,Bus_CheminFer,473,5757,Orbe
6.921208,46.439049,8501384,Sonzier,CheminFer,664,5886,Montreux
6.65543,46.772322,8594052,"Yverdon-les-Bains, Mont-Riant",Bus,474,5938,Yverdon-les-Bains
7.050701,46.894743,8583520,"Avenches, route du Lac",Bus,436,5451,Avenches
6.919734,46.380929,8570584,"Rennaz, motel",Bus,377,5412,Rennaz
7.020034,46.886234,8570515,"Avenches, Haras F�d�ral",Bus,435,5451,Avenches
6.524333,46.788926,8504295,Baulmes,CheminFer,631,5745,Baulmes
7.002874,46.359537,8501486,Berneuse (Leysin),Telepherique,2033,5407,Leysin
6.640853,46.536346,8592016,"Lausanne, Chocolati�re",Bus,659,5586,Lausanne
6.797024,46.472591,8501127,St-Saphorin,Bus_CheminFer,376,5610,Saint-Saphorin (Lavaux)
6.428711,46.733586,8579096,"Ballaigues, Jura-Rosaly",Bus,827,5744,Ballaigues
6.613178,46.530337,8501161,Mont�tan,CheminFer,502,5586,Lausanne
6.551582,46.577688,8588853,"Mex VD, village",Bus,482,5489,Mex (VD)
6.809028,46.575814,8570437,"Vuibroye, Champacot",Bus,623,5805,Oron
6.689857,46.501379,8592160,"Lutry, Rive",Bus,378,5606,Lutry
6.217254,46.398921,8501053,La Vuarpilli�re,CheminFer,463,5724,Nyon
6.595744,46.522391,8592114,"Lausanne, Sablons",Bus,394,5586,Lausanne
6.407254,46.644538,8570155,"Mont-la-Ville, Le Battoir",Bus,832,5491,Mont-la-Ville
6.494972,46.829889,8571786,"Ste-Croix, Col-des-Etroits",Bus,1153,5568,Sainte-Croix
6.511597,46.665901,8570162,"Pompaples, poste",Bus,490,5497,Pompaples
6.563534,46.600963,8570067,"Bournens, Au Mont",Bus,575,5472,Bournens
6.889234,46.458528,8593908,"Blonay, Forchex",Bus,498,5881,Blonay
6.852699,46.465371,8595120,"Vevey, Palud",Bus,430,5890,Vevey
6.637094,46.520801,8592095,"Lausanne, Pont Bessi�res",Bus,509,5586,Lausanne
6.776341,46.606349,8504165,"Carrouge VD, centre",Bus,728,5782,Carrouge (VD)
6.570536,46.54364,8591939,"Crissier, Zinguerie",Bus,415,5583,Crissier
6.646582,46.506537,8592170,"Pully, Bourdonni�re",Bus,387,5590,Pully
6.446627,46.703462,8570228,"Premier, village",Bus,849,5759,Premier
6.609485,46.774058,8507964,"Treycovagnes, village",Bus,451,5931,Treycovagnes
6.662209,46.521605,8588434,"Pully, La Rosiaz",Bus,422,5590,Pully
6.666844,46.51919,8588450,"Pully, Pr� Pariset",Bus,422,5590,Pully
7.214484,46.339939,8530869,Cabane-des-Diabl. (Glacier),Telepherique,2521,5411,Ormont-Dessus
6.668597,46.634216,8570208,"Poliez-le-Grand, La Sauveni�re",Bus,695,5540,Montilliez
6.670007,46.508416,8592189,"Pully, Moulins",Bus,400,5590,Pully
6.544347,46.53077,8515323,Denges B (bif),CheminFer,395,5632,Denges
6.592207,46.532684,8592223,"Renens VD, village",Bus,427,5591,Renens (VD)
6.588663,46.535077,8592221,"Renens VD, Sous l'Eglise",Bus,416,5591,Renens (VD)
6.601112,46.524176,8592216,"Renens VD, Malley-Ouest",Bus,425,5591,Renens (VD)
6.69742,46.735152,8579735,"Gossens, La Cernia",Bus,555,5913,Donneloye
6.97679,46.44134,8501367,Jaman,CheminFerCremaillere,1742,5886,Montreux
6.93214,46.359414,8591821,"Roche VD, mus�e",Bus,389,5413,Roche (VD)
6.325442,46.463199,8583530,"Rolle, d�chetterie",Bus,425,5861,Rolle
6.638925,46.640453,8501174,Sur Roche,CheminFer,625,5518,Echallens
6.922695,46.426381,8501301,Territet,Bus_CheminFer,386,5886,Montreux
6.60169,46.548335,8501165,Jouxtens-M�zery,CheminFer,555,5585,Jouxtens-M�zery
6.883189,46.708204,8570473,"Dompierre VD, village",Bus,713,5671,Dompierre (VD)
6.913497,46.449179,8501376,Chamby,CheminFer,736,5886,Montreux
6.603301,46.524219,8501209,"Lausanne, Malley",Metro,425,5586,Lausanne
6.896253,46.473854,8501283,Tusinge,CheminFer,727,5881,Blonay
6.708115,46.692275,8580462,"Bercher, village",Bus,638,5512,Bercher
6.423301,46.551057,8519322,Apples nord,CheminFer,642,5421,Apples
6.573021,46.534204,8591933,"Chavannes-pr�s-Renens, Planta",Bus,410,5627,Chavannes-pr�s-Renens
6.746689,46.80087,8504130,Yvonand,CheminFer,434,5939,Yvonand
6.929296,46.428552,8501362,Valmont,CheminFerCremaillere,637,5886,Montreux
6.370565,46.71241,8501103,Vallorbe,Bus_CheminFer,807,5764,Vallorbe
6.370565,46.71241,8501102,Vallorbe-Fronti�re,CheminFer,807,5764,Vallorbe
