X,Y,field_1,OBJECTID,RELI,B14BTOT,Count_,IPTA
6.940707,46.816866,9740,272155,56201852,67,2,0
7.031634,46.922473,9741,42758,56901969,3,0,0
7.027503,46.947645,9742,42759,56871997,10,1,0
6.748234,46.498312,9743,206615,54701499,5,0,0
7.143718,46.355196,9744,141073,57731338,6,2,0
6.812879,46.653415,9745,337700,55211671,4,0,0
6.166325,46.31425,9746,337701,50201300,16,0,0
6.914308,46.836539,9747,239389,56001874,3,0,0
7.037168,46.884712,9748,42764,56941927,4,1,0
6.926051,46.429086,9749,337703,56061421,3,12,4
7.037228,46.876616,9750,42765,56941918,109,1,0
7.035889,46.88021,9751,42766,56931922,28,1,0
6.781206,46.572274,9752,173851,54961581,4,1,0
6.499941,46.543313,9753,337706,52801551,4,0,0
6.428512,46.73792,9754,304937,52281768,3,0,0
6.454009,46.488047,9755,304939,52441490,21,0,0
6.258027,46.515868,9756,173857,50941523,5,0,0
7.052064,46.27216,9757,42775,57021246,3,2,1
6.634906,46.585728,9758,337715,53841597,8,0,0
6.588489,46.550306,9759,337716,53481558,13,0,0
7.055791,46.295561,9760,42778,57051272,12,3,0
6.390189,46.689894,9761,239404,51981715,42,2,0
6.331909,46.471629,9762,206633,51501473,3,0,0
6.437418,46.540081,9763,239405,52321548,30,3,0
6.83701,46.480825,9764,272176,55381479,25,0,0
7.061126,46.274889,9765,42781,57091249,3,1,0
6.851581,46.6986,9766,173865,55511721,3,0,0
6.246878,46.430284,9767,206637,50841428,37,0,0
7.186616,46.349902,9768,141095,58061332,3,0,0
6.630565,46.789007,9769,304950,53831823,3,1,0
6.404295,46.636045,9770,272180,52081655,3,1,0
6.61108,46.522585,9771,239409,53651527,4,6,2
7.155429,46.351627,9772,337722,57821334,18,2,0
7.062114,46.882098,9773,42784,57131924,4,1,0
6.412505,46.616328,9774,206643,52141633,8,2,0
7.074026,46.285726,9775,42789,57191261,3,4,1
6.525211,46.513831,9776,173877,52991518,15,0,0
7.087071,46.274973,9777,42795,57291249,3,0,0
6.541806,46.534654,9778,239422,53121541,23,1,0
6.568339,46.587038,9779,304970,53331599,4,0,0
7.214621,46.489393,9780,141117,58281487,5,1,0
6.582463,46.601539,9781,304974,53441615,38,1,0
6.579591,46.535846,9782,272204,53411542,15,5,0
6.551298,46.512238,9783,239433,53191516,5,1,0
6.594503,46.582737,9784,337748,53531594,25,0,0
6.506877,46.51908,9785,304978,52851524,374,1,0
6.842327,46.470957,9786,206666,55421468,132,6,0
6.608309,46.53336,9787,272216,53631539,176,2,0
6.699084,46.758885,9788,206675,54351789,14,1,0
7.055741,46.302758,9789,337760,57051280,3,1,0
6.274005,46.621293,9790,272218,51081640,3,0,0
6.236736,46.47696,9791,272219,50771480,10,1,0
6.858613,46.7742,9792,239449,55571805,14,1,0
6.206797,46.41906,9793,272222,50531416,4,0,0
6.480975,46.509869,9794,239451,52651514,53,6,0
6.932766,46.406626,9795,173913,56111396,11,0,0
6.837129,46.704822,9796,206690,55401728,17,1,0
6.640925,46.619956,9797,337776,53891635,32,0,0
6.711132,46.642016,9798,305006,54431659,5,0,0
7.009214,46.277403,9799,337779,56691252,3,0,0
6.493705,46.527068,9800,206698,52751533,6,0,0
6.988487,46.273724,9801,173928,56531248,3,0,0
6.624085,46.524478,9802,206700,53751529,393,6,0
7.146886,46.491039,9803,42846,57761489,3,0,0
6.674906,46.61749,9804,305014,54151632,4,0,0
7.036511,46.270306,9805,239472,56901244,4,0,0
6.656755,46.51841,9806,173931,54001522,43,1,0
7.006083,46.344859,9807,305016,56671327,66,9,0
7.128755,46.472999,9808,173935,57621469,94,1,0
7.052543,46.936038,9809,239478,57061984,4,0,0
6.477019,46.512534,9810,206709,52621517,9,2,0
6.668201,46.53828,9811,239482,54091544,43,1,0
6.475699,46.806699,9812,173943,52651844,3,0,0
6.387471,46.493748,9813,337799,51931497,10,2,0
6.704871,46.525928,9814,239488,54371530,5,0,0
6.489702,46.755538,9815,239489,52751787,18,1,0
6.611215,46.599053,9816,206723,53661612,90,1,0
6.25429,46.448355,9817,206724,50901448,3,0,0
6.475243,46.612377,9818,173953,52621628,3,1,0
6.697875,46.560967,9819,305043,54321569,15,1,0
6.841187,46.574404,9820,239501,55421583,3,3,1
6.989613,46.294418,9821,239503,56541271,17,1,0
6.96025,46.829544,9822,173963,56351866,24,1,0
6.580823,46.540353,9823,272279,53421547,180,4,0
6.581779,46.644715,9824,337822,53441663,9,0,0
6.63583,46.787245,9825,337825,53871821,41,1,0
6.454494,46.533033,9826,337829,52451540,5,0,0
6.707007,46.657283,9827,337834,54401676,5,0,0
7.059597,46.308168,9828,206751,57081286,3,0,0
6.51,46.564986,9829,305067,52881575,3,0,0
6.211956,46.593652,9830,173985,50601610,7,0,0
6.254226,46.391675,9831,305070,50891385,3,1,0
6.313575,46.664874,9832,239529,51391688,6,1,0
6.497959,46.507311,9833,173987,52781511,73,5,0
6.635987,46.512868,9834,305072,53841516,133,2,0
6.901164,46.446063,9835,337843,55871440,3,2,1
6.161713,46.344788,9836,173990,50171334,25,1,0
6.074358,46.46073,9837,305082,49521464,9,1,0
6.361924,46.468319,9838,239540,51731469,60,1,0
6.502944,46.822218,9839,174004,52861861,49,2,0
6.971576,46.279053,9840,174005,56401254,4,1,0
6.569163,46.535767,9841,239547,53331542,83,1,0
7.108246,46.419867,9842,239550,57461410,3,1,0
7.021187,46.915239,9843,206779,56821961,10,0,0
6.777153,46.797146,9844,337864,54951831,5,0,0
6.235649,46.408573,9845,305093,50751404,16,0,0
6.583487,46.536775,9846,206782,53441543,19,3,0
6.465713,46.489047,9847,272325,52531491,3,0,0
7.026406,46.234287,9848,337870,56821204,28,1,0
6.27738,46.646518,9849,337872,51111668,9,1,0
6.600488,46.533303,9850,337873,53571539,49,1,0
6.617751,46.856385,9851,206789,53741898,6,1,0
7.081918,46.467465,9852,239563,57261463,33,1,0
6.649756,46.551647,9853,174021,53951559,8,0,0
6.563426,46.568109,9854,305107,53291578,8,2,0
6.305097,46.446174,9855,305109,51291445,22,0,0
6.514739,46.669381,9856,305110,52931691,7,0,0
6.641257,46.597468,9857,337884,53891610,39,0,0
7.014593,46.253134,9858,239575,56731225,5,3,1
6.796738,46.472508,9859,337889,55071470,31,1,0
6.193234,46.329844,9860,239577,50411317,51,1,0
6.411675,46.728774,9861,272349,52151758,58,2,0
6.885603,46.44059,9862,337891,55751434,9,0,0
6.509721,46.733212,9863,337895,52901762,20,2,0
7.118376,46.466674,9864,239582,57541462,3,0,0
6.318742,46.478697,9865,206811,51401481,3,0,0
6.330957,46.454527,9866,272356,51491454,11,1,0
6.923356,46.438969,9867,272358,56041432,9,1,0
6.750428,46.633264,9868,239588,54731649,4,0,0
6.653038,46.77477,9869,305132,54001807,265,0,0
6.68751,46.837973,9870,272363,54271877,14,1,0
6.551605,46.811811,9871,337906,53231849,3,0,0
6.898427,46.459543,9872,305135,55851455,22,1,0
6.728961,46.577358,9873,272364,54561587,16,0,0
6.207199,46.45865,9874,174053,50541460,11,1,0
6.610448,46.563963,9875,337909,53651573,3,0,0
6.202977,46.41542,9876,206831,50501412,21,1,0
6.450546,46.820878,9877,337916,52461860,3,0,0
6.174302,46.306243,9878,206834,50261291,9,2,0
6.633869,46.567729,9879,305150,53831577,5,1,0
6.778716,46.776465,9880,272379,54961808,9,1,0
7.052388,46.957627,9881,206839,57062008,5,0,0
6.852028,46.777765,9882,239613,55521809,6,0,0
6.793692,46.619124,9883,305159,55061633,3,0,0
7.057039,46.302762,9884,272388,57061280,5,1,0
6.742954,46.503677,9885,305160,54661505,3,0,0
6.931894,46.360744,9886,174077,56101345,51,3,0
6.830581,46.705687,9887,272391,55351729,27,0,0
7.046352,46.884744,9888,337934,57011927,19,2,0
6.469009,46.523261,9889,337939,52561529,11,1,0
6.682917,46.51139,9890,174084,54201514,51,1,0
6.959417,46.333876,9891,305171,56311315,4,0,0
6.882505,46.742834,9892,337945,55751770,13,0,0
6.783978,46.558796,9893,272404,54981566,7,1,0
6.514664,46.520943,9894,174092,52911526,6,2,0
6.679977,46.628319,9895,337948,54191644,8,1,0
6.611844,46.814062,9896,239637,53691851,15,0,0
6.239172,46.425704,9897,272408,50781423,6,0,0
7.026434,46.230689,9898,305179,56821200,3,0,0
6.305365,46.495658,9899,305181,51301500,22,0,0
7.006884,46.24411,9900,206872,56671215,9,0,0
6.601305,46.564795,9901,239644,53581574,109,1,0
6.501758,46.51364,9902,272415,52811518,38,5,0
6.506045,46.718789,9903,272416,52871746,14,0,0
6.889306,46.460399,9904,337959,55781456,14,0,0
6.867216,46.456692,9905,174107,55611452,64,1,0
7.013029,46.287312,9906,337962,56721263,8,0,0
6.528889,46.760355,9907,337964,53051792,36,1,0
6.532172,46.720798,9908,305194,53071748,34,2,0
6.496327,46.52619,9909,272427,52771532,30,1,0
6.289316,46.515289,9910,272428,51181522,4,0,0
6.721023,46.782414,9911,305201,54521815,6,1,0
6.969992,46.312331,9912,174119,56391291,6,2,0
6.518085,46.549758,9913,272433,52941558,3,0,0
6.393097,46.472209,9914,305208,51971473,4,0,0
6.628035,46.521808,9915,272439,53781526,138,4,0
6.885209,46.479271,9916,337990,55751477,11,0,0
6.499787,46.702544,9917,337991,52821728,3,1,0
6.706115,46.626691,9918,272449,54391642,3,2,1
6.198583,46.436964,9919,305222,50471436,3,0,0
6.628786,46.558697,9920,174139,53791567,18,0,0
6.227149,46.381493,9921,337994,50681374,47,2,0
6.574679,46.516917,9922,206913,53371521,9,1,0
7.10733,46.356894,9923,239685,57451340,5,0,0
6.61252,46.855447,9924,174144,53701897,3,1,0
6.434177,46.574238,9925,239690,52301586,4,1,0
6.870697,46.497191,9926,338004,55641497,3,0,0
6.595177,46.539561,9927,305235,53531546,10,4,0
6.312456,46.467839,9928,338009,51351469,3,0,0
6.20574,46.58009,9929,272469,50551595,3,1,0
7.103165,46.400062,9930,239699,57421388,3,0,0
6.874904,46.468425,9931,239700,55671465,20,2,0
6.636677,46.554255,9932,338014,53851562,30,1,0
6.361888,46.470118,9933,239703,51731471,14,1,0
6.655695,46.77209,9934,206932,54021804,14,1,0
6.425954,46.665028,9935,174171,52251687,4,0,0
6.518541,46.753075,9936,206949,52971784,7,0,0
6.377017,46.49545,9937,272492,51851499,5,0,0
6.460946,46.536687,9938,305263,52501544,27,0,0
6.509674,46.735911,9939,338035,52901765,16,0,0
6.741008,46.654797,9940,206951,54661673,28,1,0
6.653406,46.569665,9941,174182,53981579,3,0,0
7.005544,46.249502,9942,239725,56661221,60,2,0
6.477236,46.57371,9943,272500,52631585,7,0,0
6.630788,46.511932,9944,305273,53801515,90,5,0
6.851489,46.466507,9945,272503,55491463,5,5,1
6.548086,46.549098,9946,174190,53171557,156,1,0
6.630775,46.512831,9947,174198,53801516,217,12,0
6.777971,46.623532,9948,305283,54941638,8,0,0
6.923031,46.473152,9949,338055,56041470,3,0,0
6.495129,46.819455,9950,272513,52801858,7,1,0
6.660153,46.826095,9951,338056,54061864,19,1,0
6.278387,46.417115,9952,239743,51081413,149,0,0
6.832222,46.676009,9953,305285,55361696,14,1,0
7.050621,46.474559,9954,206973,57021471,13,0,0
6.830823,46.568052,9955,206977,55341576,9,1,0
6.628947,46.635164,9956,338062,53801652,40,1,0
6.665517,46.543659,9957,305292,54071550,55,1,0
7.137854,46.475723,9958,272521,57691472,50,2,0
6.372143,46.478312,9959,206981,51811480,16,1,0
6.413725,46.620837,9960,305296,52151638,48,2,0
6.570411,46.783168,9961,174219,53371817,36,2,0
6.202761,46.596251,9962,305304,50531613,3,0,0
7.023217,46.312538,9963,239767,56801291,3,0,0
6.211858,46.367833,9964,305311,50561359,16,0,0
6.130002,46.312937,9965,108687,49921299,26,0,0
7.058538,46.273981,9966,338085,57071248,15,2,0
6.131235,46.31565,9967,108689,49931302,110,1,0
6.689822,46.766021,9968,305316,54281797,4,0,0
6.37069,46.552069,9969,338087,51811562,3,1,0
6.134554,46.447942,9970,108691,49981449,4,0,0
6.399088,46.635098,9971,239776,52041654,3,0,0
6.176023,46.399828,9972,338091,50291395,34,1,0
6.802471,46.649759,9973,207009,55131667,13,1,0
6.37406,46.712236,9974,305323,51861740,45,2,0
7.027302,46.287365,9975,272554,56831263,3,1,0
6.436896,46.497793,9976,239786,52311501,5,0,0
6.17466,46.402512,9977,305328,50281398,3,0,0
7.008031,46.918788,9978,305329,56721965,3,0,0
7.031397,46.260393,9979,272558,56861233,3,2,1
6.166725,46.297161,9980,108706,50201281,3,1,0
7.024841,46.952133,9981,272562,56852002,29,2,0
6.168375,46.337665,9982,108707,50221326,15,1,0
6.640722,46.810668,9983,305333,53911847,3,1,0
6.173946,46.321533,9984,108708,50261308,8,1,0
6.1738,46.327829,9985,108709,50261315,19,0,0
6.9422,46.797083,9986,272565,56211830,16,1,0
6.176417,46.326959,9987,108710,50281314,33,0,0
6.175537,46.308955,9988,108712,50271294,38,2,0
6.174451,46.411507,9989,305338,50281408,5,0,0
6.177052,46.411536,9990,108715,50301408,3,0,0
6.189483,46.323505,9991,108717,50381310,44,1,0
6.580524,46.559243,9992,272573,53421568,11,1,0
6.776809,46.61183,9993,272574,54931625,3,0,0
6.558824,46.530289,9994,272578,53251536,89,1,0
6.794505,46.660509,9995,207040,55071679,3,1,0
6.215877,46.362479,9996,108727,50591353,11,0,0
6.206777,46.419959,9997,108728,50531417,3,0,0
6.213299,46.361551,9998,108729,50571352,9,0,0
6.207812,46.431666,9999,108730,50541430,4,1,0
6.152259,46.414856,10000,239815,50111412,3,0,0
6.162251,46.377182,10001,305359,50181370,7,0,0
7.017242,46.916124,10002,174276,56791962,22,0,0
6.224482,46.442642,10003,108735,50671442,3,0,0
6.227432,46.601914,10004,108736,50721619,35,2,0
6.231528,46.476904,10005,108737,50731480,23,0,0
6.374637,46.550306,10006,207051,51841560,5,1,0
6.236028,46.391484,10007,108738,50751385,174,6,0
6.23319,46.460728,10008,272594,50741462,28,0,0
6.234169,46.416655,10009,108740,50741413,7,0,0
6.686938,46.503321,10010,207053,54231505,54,5,0
6.244038,46.44105,10011,108742,50821440,67,0,0
6.364171,46.486333,10012,305368,51751489,10,0,0
6.243285,46.475229,10013,108743,50821478,10,0,0
7.050767,46.272155,10014,174287,57011246,3,2,1
6.243589,46.40236,10015,108745,50811397,4,0,0
6.565616,46.513249,10016,305372,53301517,19,0,0
6.259723,46.617548,10017,108746,50971636,7,1,0
6.271884,46.417049,10018,108747,51031413,149,2,0
6.251847,46.50051,10019,108748,50891506,3,0,0
6.6558,46.764894,10020,174291,54021796,10,1,0
6.31638,46.466979,10021,108749,51381468,10,1,0
6.329724,46.514791,10022,108750,51491521,37,1,0
6.303965,46.438066,10023,108751,51281436,31,1,0
6.648754,46.53095,10024,239836,53941536,19,4,0
6.317645,46.46879,10025,108752,51391470,7,0,0
6.691068,46.770528,10026,272608,54291802,7,1,0
6.327891,46.667713,10027,108753,51501691,21,2,0
6.340482,46.691226,10028,108754,51601717,3,0,0
6.66171,46.536436,10029,174297,54041542,78,1,0
6.365829,46.468356,10030,108755,51761469,28,1,0
6.388996,46.54954,10031,108756,51951559,5,1,0
6.412455,46.481382,10032,108757,52121483,53,0,0
6.404746,46.475914,10033,108758,52061477,6,1,0
6.404728,46.476814,10034,108759,52061478,7,1,0
6.227743,46.471466,10035,272614,50701474,13,1,0
7.060576,46.354049,10036,239844,57091337,4,1,0
6.404265,46.5011,10037,108760,52061505,4,1,0
6.890117,46.508981,10038,305386,55791510,7,2,0
6.851519,46.463809,10039,239845,55491460,59,5,0
6.388182,46.725861,10040,108761,51971755,3,0,0
6.647932,46.765739,10041,305387,53961797,3,0,0
6.86467,46.451282,10042,207075,55591446,106,1,0
6.393914,46.497406,10043,108762,51981501,15,0,0
6.411324,46.472375,10044,108763,52111473,3,1,0
6.382384,46.487404,10045,108764,51891490,3,0,0
6.453207,46.532122,10046,305391,52441539,4,0,0
6.409826,46.619902,10047,108765,52121637,5,1,0
6.961545,46.831348,10048,174307,56361868,107,2,0
6.894345,46.736594,10049,338163,55841763,3,0,0
6.445074,46.478073,10050,108766,52371479,35,3,0
6.439932,46.47443,10051,108767,52331475,18,0,0
6.428058,46.552593,10052,108768,52251562,50,2,0
6.858492,46.542108,10053,239853,55551547,4,1,0
6.375888,46.553017,10054,174311,51851563,15,1,0
6.42103,46.510247,10055,108769,52191515,9,1,0
6.440207,46.530209,10056,108770,52341537,22,0,0
6.439693,46.558093,10057,108771,52341568,7,0,0
6.458551,46.524971,10058,108772,52481531,3,1,0
6.44819,46.806463,10059,108773,52441844,7,0,0
6.842432,46.579808,10060,207087,55431589,4,0,0
6.453775,46.57261,10061,108774,52451584,13,1,0
6.450299,46.477219,10062,108775,52411478,36,0,0
6.504333,46.515461,10063,207088,52831520,39,2,0
6.49476,46.616139,10064,108776,52771632,10,0,0
6.176605,46.318864,10065,272631,50281305,10,1,0
6.552875,46.575224,10066,174319,53211586,4,0,0
6.408617,46.477749,10067,338174,52091479,3,0,0
6.486044,46.518008,10068,108777,52691523,3,1,0
6.480657,46.527858,10069,108778,52651534,5,1,0
6.173862,46.325131,10070,338175,50261312,24,0,0
6.497881,46.511809,10071,108779,52781516,130,5,0
6.51948,46.544372,10072,338177,52951552,48,0,0
6.481627,46.546759,10073,108781,52661555,12,1,0
6.4796,46.734762,10074,108783,52671764,3,0,0
6.505549,46.823139,10075,108784,52881862,27,3,0
6.603982,46.560317,10076,305410,53601569,10,2,0
6.497042,46.63505,10077,108785,52791653,15,1,0
6.525195,46.514731,10078,108786,52991519,19,0,0
6.521035,46.606458,10079,108787,52971621,55,2,0
6.967681,46.87905,10080,239871,56411921,9,1,0
6.52195,46.552489,10081,108788,52971561,7,0,0
6.888823,46.508075,10082,239872,55781509,3,2,1
6.507073,46.73499,10083,108789,52881764,3,1,0
7.036812,46.932386,10084,239874,56941980,14,1,0
6.511242,46.568595,10085,108790,52891579,16,1,0
6.946146,46.795301,10086,305417,56241828,3,0,0
6.517536,46.658608,10087,108791,52951679,3,2,1
6.649044,46.779241,10088,338188,53971812,5,1,0
6.534331,46.513904,10089,108792,53061518,43,0,0
6.527559,46.529143,10090,108793,53011535,21,1,0
6.633521,46.591116,10091,338190,53831603,21,0,0
6.52694,46.720757,10092,108794,53031748,3,2,1
6.998879,46.271966,10093,305420,56611246,5,0,0
6.327683,46.550757,10094,174336,51481561,3,0,0
6.532127,46.723497,10095,108795,53071751,96,8,0
6.524981,46.604691,10096,108796,53001619,5,3,1
6.533088,46.510296,10097,108797,53051514,22,0,0
7.033689,46.300882,10098,338195,56881278,3,0,0
6.525846,46.630787,10099,108798,53011648,12,1,0
6.536862,46.596689,10100,108799,53091610,49,0,0
6.946997,46.414785,10101,207113,56221405,3,0,0
6.538437,46.580508,10102,108801,53101592,11,1,0
6.906158,46.467676,10103,305428,55911464,3,1,0
6.549405,46.548208,10104,108802,53181556,142,1,0
6.536682,46.529216,10105,108803,53081535,5,1,0
6.489938,46.51894,10106,338200,52721524,13,1,0
6.565355,46.52944,10107,108804,53301535,80,2,0
7.026134,46.270269,10108,338201,56821244,3,2,1
6.171643,46.308912,10109,305431,50241294,6,0,0
6.564716,46.569018,10110,108805,53301579,33,1,0
6.254408,46.442958,10111,305432,50901442,4,0,0
6.390224,46.688095,10112,207119,51981713,6,1,0
6.5602,46.525802,10113,108806,53261531,3,3,1
6.572714,46.558284,10114,108807,53361567,44,1,0
6.568866,46.716586,10115,108808,53351743,3,0,0
6.566643,46.53035,10116,108809,53311536,3,3,1
6.306699,46.431796,10117,239894,51301429,3,0,0
6.563586,46.800208,10118,108810,53321836,6,0,0
6.567527,46.556445,10119,108812,53321565,72,0,0
6.578102,46.547529,10120,108813,53401555,67,1,0
6.573704,46.822775,10121,108814,53401861,8,0,0
6.581799,46.561052,10122,108815,53431570,3,1,0
6.575634,46.784107,10123,108816,53411818,30,1,0
6.597526,46.723998,10124,108817,53571751,42,1,0
6.597891,46.700611,10125,108818,53571725,11,0,0
6.172941,46.308926,10126,239903,50251294,23,1,0
6.588574,46.544909,10127,108819,53481552,9,1,0
6.806472,46.531036,10128,338217,55151535,3,0,0
6.588673,46.538613,10129,108820,53481545,25,1,0
7.014616,46.916114,10130,272676,56771962,7,0,0
6.617555,46.525331,10131,108822,53701530,213,3,0
7.168434,46.34896,10132,239906,57921331,3,0,0
6.608958,46.661109,10133,108823,53651681,3,0,0
6.6086,46.854519,10134,108824,53671896,6,0,0
6.613719,46.777192,10135,108825,53701810,5,0,0
6.228248,46.390501,10136,207138,50691384,3,4,1
6.620162,46.52535,10137,108827,53721530,314,5,0
6.994885,46.284544,10138,272683,56581260,12,1,0
6.618841,46.612602,10139,108828,53721627,26,1,0
6.617945,46.585607,10140,108829,53711597,5,0,0
6.777718,46.644221,10141,239914,54941661,5,1,0
6.627837,46.796184,10142,108830,53811831,22,0,0
6.855565,46.57178,10143,239915,55531580,4,0,0
6.630346,46.541615,10144,108831,53801548,3,1,0
6.552587,46.513148,10145,305457,53201517,19,0,0
7.025028,46.245077,10146,174373,56811216,46,0,0
6.632846,46.54883,10147,108832,53821556,19,1,0
6.699732,46.520497,10148,272687,54331524,9,0,0
6.62939,46.780003,10149,108833,53821813,101,1,0
6.6389,46.580359,10150,108834,53871591,3,0,0
6.640204,46.580368,10151,108835,53881591,17,0,0
6.641389,46.588473,10152,108836,53891600,6,2,0
6.714287,46.893919,10153,338233,54481939,3,0,0
6.640695,46.547086,10154,108837,53881554,14,0,0
6.895986,46.443339,10155,239921,55831437,169,4,0
6.64476,46.71444,10156,108838,53931740,3,0,0
7.073749,46.327105,10157,207151,57191307,3,0,0
6.642059,46.808879,10158,108839,53921845,29,1,0
6.930603,46.359838,10159,338236,56091344,38,2,0
6.427561,46.509406,10160,239923,52241514,61,1,0
7.07877,46.353209,10161,305466,57231336,3,1,0
6.646977,46.563323,10162,108840,53931572,10,0,0
6.646714,46.581313,10163,108841,53931592,8,0,0
6.637928,46.646023,10164,272697,53871664,47,2,0
6.652677,46.530077,10165,108842,53971535,85,1,0
6.603428,46.511734,10166,272698,53591515,3,0,0
6.648924,46.519256,10167,108843,53941523,21,3,0
6.649572,46.564241,10168,108844,53951573,21,0,0
7.037815,46.269411,10169,272699,56911243,3,0,0
6.648701,46.534548,10170,108845,53941540,146,2,0
6.595836,46.580948,10171,338243,53541592,3,1,0
6.650149,46.524662,10172,108846,53951529,67,3,0
6.650005,46.534557,10173,108847,53951540,69,1,0
6.649029,46.51206,10174,108848,53941515,45,0,0
7.048115,46.280242,10175,174390,56991255,3,0,0
