x;y;object_id;reli;b14btot;count
6.55856;46.54648;82368;53251554;51;6
6.553399;46.622908;82369;53221639;33;1
6.57042;46.701304;82370;53361726;38;0
6.684547;46.675128;311768;54231696;17;1
6.574406;46.534007;82371;53371540;69;6
6.567961;46.52946;82372;53321535;183;5
6.773877;46.53175;278999;54901536;5;0
6.492041;46.547745;180687;52741556;23;0
6.828989;46.730866;246229;55341757;3;1
6.786579;46.667661;213459;55011687;4;0
6.514741;46.516445;180689;52911521;17;2
6.599031;46.543188;82376;53561550;73;1
6.59121;46.54313;82377;53501550;29;1
6.595205;46.621426;82378;53541637;8;1
6.9271;46.86988;213464;56101911;7;1
6.600957;46.587283;82381;53581599;22;1
6.855288;46.476422;213466;55521474;5;0
6.707077;46.555629;279009;54391563;6;0
6.61252;46.599062;82383;53671612;67;1
6.811655;46.533763;147926;55191538;4;0
6.614798;46.535207;82384;53681541;395;5
6.93477;46.751173;246240;56151779;26;0
6.613591;46.528901;82385;53671534;15;1
6.61714;46.810501;82386;53731847;16;1
6.867017;46.475582;213471;55611473;39;0
6.620284;46.517254;82387;53721521;230;1
6.625002;46.636936;82388;53771654;6;0
6.83702;46.479925;279014;55381478;32;0
6.607638;46.661999;82389;53641682;3;0
6.213829;46.453323;279015;50591454;5;1
6.923757;46.39669;180703;56041385;78;2
6.620935;46.646802;82390;53741665;3;0
6.186908;46.322577;147933;50361309;3;1
6.622266;46.55865;82391;53741567;3;0
6.534758;46.722618;213478;53091750;61;3
6.629297;46.524515;82394;53791529;236;13
6.626294;46.637844;82395;53781655;34;1
6.624769;46.825849;82396;53791864;24;1
6.625354;46.787171;82397;53791821;19;4
6.925779;46.457871;180710;56061453;5;0
6.624044;46.787161;82398;53781821;5;1
6.705751;46.846187;279024;54411886;28;0
7.182086;46.483927;311796;58031481;4;1
6.395753;46.469534;279025;51991470;47;0
6.63677;46.547958;82399;53851555;28;0
6.633113;46.53084;82400;53821536;160;1
6.541925;46.527458;246257;53121533;39;2
6.92426;46.343617;147944;56041326;3;0
6.736671;46.586401;246258;54621597;3;0
6.637741;46.658616;82403;53871678;3;2
6.637353;46.772862;82404;53881805;32;0
6.638596;46.777369;82405;53891810;12;1
6.230868;46.38963;147947;50711383;17;2
6.635816;46.788144;82406;53871822;34;1
6.647503;46.527342;82407;53931532;149;2
6.645147;46.510233;82408;53911513;89;1
6.645923;46.546223;82409;53921553;4;0
6.251845;46.441132;180723;50881440;13;0
6.641482;46.582176;82410;53891593;12;0
6.648872;46.522854;82411;53941527;115;3
6.649189;46.769346;82412;53971801;78;0
6.653824;46.54088;82414;53981547;3;2
6.657682;46.544505;82415;54011551;192;2
6.65673;46.520209;82416;54001524;22;2
6.502608;46.615305;279043;52831631;135;0
6.658895;46.550811;82417;54021558;6;0
6.180312;46.327002;246273;50311314;23;0
6.922759;46.775407;213502;56061806;6;0
6.67077;46.540996;82418;54111547;20;1
6.664149;46.548148;82419;54061555;9;0
6.305063;46.51005;180733;51301516;15;1
6.669864;46.604862;82420;54111618;6;0
6.764392;46.770084;147963;54851801;4;1
6.668253;46.534682;82421;54091540;3;0
6.262683;46.421452;180734;50961418;42;2
6.67243;46.515818;82422;54121519;6;2
6.657929;46.527414;213507;54011532;32;2
6.678933;46.516761;82424;54171520;25;3
6.681513;46.518578;82425;54191522;47;2
6.677745;46.601316;82426;54171614;69;2
6.993543;46.289936;180739;56571266;15;2
6.734289;46.669149;147969;54611689;13;0
6.67325;46.550009;82427;54131557;6;4
6.679744;46.551851;82428;54181559;30;1
6.682314;46.554567;82429;54201562;22;1
6.439752;46.625566;311826;52351643;9;2
6.887859;46.474786;213514;55771472;3;0
6.670301;46.757796;82430;54131788;12;1
6.680664;46.672404;82431;54201693;3;1
6.673871;46.783008;82432;54161816;8;0
6.684182;46.514098;82433;54211517;29;5
6.372788;46.710425;180748;51851738;51;1
6.704603;46.545717;82435;54371552;3;0
6.705115;46.507937;82437;54371510;18;3
6.710459;46.498076;82438;54411499;17;1
6.235813;46.459856;279064;50761461;3;0
6.69619;46.874012;82439;54341917;3;0
6.769286;46.481346;147981;54861480;14;0
6.707696;46.509753;82440;54391512;5;2
6.621234;46.540651;246296;53731547;251;1
6.712414;46.643823;82441;54441661;9;1
6.711094;46.74187;82442;54441770;4;0
6.71972;46.48734;82443;54481487;5;0
6.918125;46.441644;147985;56001435;3;1
6.894405;46.471219;246299;55821468;15;3
6.622065;46.744866;180757;53761774;12;0
6.72948;46.537779;82445;54561543;58;1
6.627692;46.718818;213529;53801745;8;0
6.730103;46.490104;82446;54561490;12;1
6.722938;46.539537;147989;54511545;15;1
6.739516;46.669181;82447;54651689;3;0
7.127406;46.481092;311845;57611478;3;0
6.749122;46.633256;82448;54721649;9;0
6.205096;46.379456;147990;50511372;75;1
6.734043;46.688039;82449;54611710;19;0
6.737964;46.788816;82450;54651822;4;0
6.735204;46.799594;82451;54631834;14;0
6.735296;46.591791;82452;54611603;5;0
7.007389;46.343964;147994;56681326;4;14
6.627792;46.537999;246308;53781544;3;0
6.561153;46.5474;311851;53271555;3;3
6.762517;46.501996;82456;54811503;3;0
6.755051;46.577517;82458;54761587;4;0
6.765245;46.492117;82460;54831492;4;2
7.05581;46.292863;279087;57051269;6;3
6.685088;46.730007;311859;54241757;5;0
6.777568;46.549763;82462;54931556;3;0
6.774821;46.773744;82463;54931805;3;0
7.010585;46.927793;180778;56741975;3;1
6.720987;46.490047;279092;54491490;91;1
6.824059;46.474458;180779;55281472;4;1
6.723695;46.580923;279093;54521591;3;0
6.779321;46.619941;82467;54951634;3;0
6.791859;46.663193;82468;55051682;105;0
6.783628;46.695531;82469;54991718;6;0
7.014719;46.236943;148011;56731207;3;0
6.786608;46.557012;82470;55001564;5;0
6.789668;46.628097;82471;55031643;5;0
6.783771;46.575887;82472;54981585;34;0
6.267963;46.417908;246327;51001414;100;1
7.105407;46.45854;279099;57441453;3;0
6.792039;46.539051;82473;55041544;3;0
6.807325;46.569723;82474;55161578;3;0
6.805219;46.749628;82475;55161778;3;0
6.800464;46.70912;82476;55121733;3;1
6.222232;46.600959;148020;50681618;6;1
6.813988;46.670513;82478;55221690;3;0
7.097557;46.464814;279105;57381460;3;1
6.807868;46.746944;82479;55181775;8;0
6.454172;46.479052;213565;52441480;30;1
6.646134;46.531831;180794;53921537;151;2
6.925703;46.741237;279110;56081768;3;1
6.822655;46.483447;82484;55271482;11;0
6.802227;46.670448;180797;55131690;153;2
6.858604;46.775099;148027;55571806;8;1
6.815554;46.648032;82485;55231665;3;0
7.099231;46.405447;213570;57391394;3;0
6.791684;46.568736;246344;55041577;3;0
6.19887;46.424372;246346;50471422;3;0
6.147892;46.379719;148033;50071373;8;0
6.838332;46.479033;82492;55391477;20;0
6.842406;46.463761;82496;55421460;41;3
6.861224;46.530428;246352;55571534;18;0
6.846528;46.682381;82497;55471703;14;0
6.696466;46.758868;279123;54331789;3;1
6.938061;46.819554;311895;56181855;88;2
6.618981;46.517245;279124;53711521;114;2
6.428858;46.579589;180812;52261592;61;1
6.705615;46.663571;180813;54391683;7;1
6.18398;46.449399;213586;50361450;3;1
6.593662;46.553044;213589;53521561;17;0
6.853181;46.671621;82506;55521691;18;1
6.515922;46.523652;180821;52921529;28;3
6.550832;46.620189;311906;53201636;28;0
6.362331;46.578979;246365;51751592;3;1
6.851864;46.672514;82510;55511692;6;1
6.855765;46.674333;82511;55541694;4;0
6.857005;46.559193;82512;55541566;3;0
6.798758;46.521997;148056;55091525;8;0
6.812196;46.486988;180829;55191486;3;0
6.261382;46.421439;279144;50951418;104;2
6.864574;46.460277;82519;55591456;14;3
6.923791;46.393092;213606;56041381;66;0
6.827894;46.480776;180836;55311479;13;1
6.867561;46.547552;82525;55621553;3;0
6.740302;46.507259;246381;54641509;3;0
6.880306;46.44956;82528;55711444;3;1
6.612191;46.535188;180842;53661541;62;5
6.880074;46.472049;213616;55711469;37;2
6.874913;46.467525;82532;55671464;4;2
6.829338;46.46819;279159;55321465;4;2
7.037583;46.300896;148076;56911278;20;0
6.881681;46.44237;82534;55721436;9;1
7.027268;46.291863;279161;56831268;3;1
6.779967;46.566869;180849;54951575;11;0
6.879027;46.699637;82536;55721722;3;0
6.530652;46.733381;311934;53061762;17;1
6.190844;46.320821;279165;50391307;60;1
6.895968;46.445138;82539;55831439;77;4
6.895653;46.476622;82540;55831474;123;2
6.805916;46.69026;279167;55161712;4;1
6.89436;46.475717;82542;55821473;3;2
6.897251;46.446944;213626;55841441;3;5
6.217267;46.474053;148086;50621477;3;1
6.506242;46.555959;180860;52851565;23;0
6.899738;46.45865;82547;55861454;8;2
6.903294;46.889561;82550;55921933;9;1
6.427191;46.529195;213634;52241536;6;0
6.904607;46.889567;82551;55931933;9;2
6.575695;46.534917;246406;53381541;39;2
6.606286;46.580125;246407;53621591;3;2
6.248216;46.487876;180866;50861492;7;1
6.909078;46.435305;82553;55931428;19;14
6.673784;46.512229;246409;54131515;6;2
6.906387;46.444288;82554;55911438;8;3
6.910309;46.442507;82556;55941436;5;3
6.911391;46.465002;82557;55951461;9;1
7.028755;46.26668;180871;56841240;3;1
6.682547;46.724593;311957;54221751;4;1
6.690734;46.511442;311959;54261514;3;2
6.914282;46.435329;82564;55971428;61;12
7.009286;46.92599;246420;56731973;22;1
6.921415;46.778999;82566;56051810;3;1
6.264545;46.455659;148109;50981456;3;0
6.920573;46.457847;82567;56021453;3;1
6.925091;46.393098;82569;56051381;112;0
6.920358;46.480336;82570;56021478;3;1
6.646028;46.539027;213655;53921545;17;2
6.399141;46.496555;213656;52021500;7;0
6.918746;46.376877;82573;56001363;6;1
6.756219;46.795224;279200;54791829;4;1
6.923825;46.389494;82574;56041377;13;0
6.176835;46.30897;246430;50281294;16;2
6.188164;46.32439;148118;50371311;16;2
6.928696;46.4246;82576;56081416;18;3
6.813446;46.491493;180891;55201491;6;0
6.597812;46.537781;311977;53551544;18;1
6.934125;46.400335;82580;56121389;12;0
6.929625;46.464185;82581;56091460;4;1
6.840092;46.555507;246438;55411562;4;0
6.648622;46.539945;279210;53941546;7;6
7.163927;46.469492;148129;57891465;5;1
6.88491;46.763536;148132;55771793;14;0
6.475683;46.807598;148134;52651845;6;0
6.569236;46.531269;279218;53331537;5;1
6.94983;46.822303;82593;56271858;52;0
6.589656;46.808501;148136;53521845;7;2
6.7113;46.726579;213679;54441753;16;1
6.94716;46.827689;82596;56251864;5;0
6.947176;46.82589;82597;56251862;6;0
6.604274;46.62599;246453;53611642;11;0
6.468992;46.524161;246458;52561530;33;1
6.732604;46.598071;148148;54591610;5;0
6.977798;46.923169;82606;56491970;7;0
6.619008;46.515446;279237;53711519;210;2
6.97411;46.28626;82614;56421262;3;0
7.12614;46.474791;312012;57601471;11;1
6.858212;46.568195;148157;55551576;3;1
6.65436;46.77388;279241;54011806;8;1
6.637157;46.521872;148158;53851526;58;10
6.214193;46.379554;213701;50581372;40;1
6.959599;46.313187;213702;56311292;20;3
6.24883;46.400615;148160;50851395;28;0
6.982386;46.846726;82618;56521885;4;0
6.988643;46.254833;82621;56531227;3;0
7.000386;46.245884;82624;56621217;3;0
6.193379;46.436907;279251;50431436;15;0
7.002828;46.264784;82625;56641238;3;0
6.867393;46.686986;312025;55631708;7;0
6.501494;46.528932;148170;52811535;35;0
6.390207;46.688995;213714;51981714;35;1
7.011912;46.925999;312033;56751973;14;1
6.640633;46.639745;148179;53891657;3;4
6.174723;46.399814;213722;50281395;27;2
7.022187;46.277451;82640;56791252;3;0
7.014446;46.272025;148183;56731246;6;0
6.604917;46.8383;279267;53641878;17;2
7.033696;46.299982;82644;56881277;9;0
6.600785;46.68264;279271;53591705;19;0
6.632049;46.777323;148189;53841810;158;1
7.04147;46.301809;82649;56941279;9;1
6.934765;46.471405;180962;56131468;3;0
6.744419;46.796052;148192;54701830;6;1
7.038513;46.880219;82650;56951922;27;4
7.038091;46.936888;82651;56951985;3;0
6.180791;46.306315;279279;50311291;14;1
6.201882;46.406411;180966;50491402;3;0
6.613646;46.525303;213739;53671530;109;4
6.714363;46.693313;279283;54461716;17;0
7.046662;46.301827;82657;56981279;36;1
6.637674;46.751274;148200;53881781;4;0
6.482453;46.499985;279285;52661503;3;2
6.636782;46.63522;148204;53861652;156;0
6.660893;46.774824;148206;54061807;6;0
6.630944;46.851081;279291;53841892;22;1
6.864722;46.69237;246522;55611714;11;1
6.630199;46.638772;312065;53811656;83;2
6.988561;46.264728;180981;56531238;3;0
6.664278;46.539153;312067;54061545;250;0
6.132576;46.313866;312068;49941300;52;1
6.858018;46.464742;312069;55541461;30;2
7.067612;46.27491;82672;57141249;17;1
6.247786;46.388909;213761;50841382;20;2
6.302852;46.429058;180991;51271426;20;0
7.054462;46.300055;312076;57041277;19;4
6.799135;46.710912;180992;55111735;10;1
7.005408;46.266593;148226;56661240;9;1
6.640135;46.850246;279312;53911891;10;1
6.228964;46.475078;148229;50711478;9;0
6.712883;46.511586;148231;54431514;10;0
7.084442;46.280362;82691;57271255;5;0
7.0777;46.905536;82692;57251950;9;1
6.38956;46.722275;148236;51981751;9;0
6.641066;46.5219;246550;53881526;208;1
6.511035;46.656756;213779;52901677;75;1
6.840827;46.488941;279321;55411488;14;0
6.652859;46.517484;148238;53971521;86;2
7.084539;46.464774;82697;57281460;7;1
6.862095;46.44857;148244;55571443;5;2
6.532217;46.7181;213787;53071745;14;1
6.861061;46.54572;148245;55571551;3;1
7.09094;46.278583;82703;57321253;3;0
7.105396;46.460339;82707;57441455;21;0
6.210896;46.582844;279333;50591598;24;2
6.524814;46.614585;148250;53001630;12;0
7.009322;46.921492;148251;56731968;3;0
6.390781;46.726785;148253;51991756;3;1
7.08443;46.282161;246566;57271257;3;0
6.917452;46.78258;148254;56021814;4;1
6.517973;46.786356;213798;52971821;3;0
6.483295;46.526081;246569;52671532;13;1
7.118996;46.361426;82718;57541345;3;0
6.975303;46.450887;213802;56441445;3;0
6.587341;46.540402;279345;53471547;152;2
6.619209;46.588315;312117;53721600;4;0
6.245206;46.387982;246575;50821381;9;1
6.52021;46.655031;148263;52971675;6;1
6.225179;46.469639;181037;50681472;3;0
6.685548;46.509609;279352;54221512;10;1
6.653195;46.763976;246582;54001795;3;1
6.963289;46.336591;213811;56341318;6;1
6.8998;46.452353;279353;55861447;15;4
6.574043;46.638359;148272;53381656;4;0
6.552816;46.578822;279359;53211590;13;2
6.780684;46.722502;148281;54971748;5;0
6.181507;46.331514;181054;50321319;7;0
7.15479;46.473967;82743;57821470;14;1
7.152822;46.35342;82744;57801336;24;2
7.010964;46.219837;181058;56701188;23;0
7.156738;46.349831;213833;57831332;16;4
6.600246;46.633158;279375;53581650;4;0
6.589948;46.540422;279378;53491547;26;1
6.597826;46.536882;246607;53551543;31;1
6.637648;46.576752;181065;53861587;21;0
6.697998;46.551972;148295;54321559;21;0
6.232471;46.610065;213839;50761628;20;2
6.868129;46.49358;148298;55621493;3;0
6.232749;46.422038;312154;50731419;4;0
6.19717;46.328088;312155;50441315;8;0
7.165827;46.350753;82758;57901333;4;0
6.506921;46.819552;246614;52891858;17;1
6.726733;46.647512;213844;54551665;14;1
6.642072;46.807979;181074;53921844;115;3
6.77338;46.572228;279389;54901581;24;0
7.17101;46.353464;246618;57941336;3;0
6.687873;46.623873;213848;54251639;3;0
6.852869;46.579862;213849;55511589;9;0
7.17949;46.482122;82765;58011479;3;1
6.233897;46.604682;312162;50771622;12;1
6.736172;46.524326;246623;54611528;5;0
6.308934;46.511887;213853;51331518;14;0
6.811197;46.685791;213855;55201707;18;2
6.72352;46.890379;312168;54551935;6;1
6.916164;46.375066;213856;55981361;3;0
6.733018;46.666443;279399;54601686;9;0
6.90989;46.885994;148316;55971929;3;0
7.19248;46.489348;82774;58111487;5;0
6.679357;46.672395;279401;54191693;21;1
6.576944;46.784117;213861;53421818;11;1
6.376273;46.599802;213867;51861615;40;1
6.658234;46.596686;148329;54021609;4;1
7.010512;46.277408;279417;56701252;20;0
6.155586;46.439185;181107;50141439;9;0
7.12613;46.47659;246650;57601473;7;1
6.927403;46.423694;213881;56071415;28;10
6.451264;46.567191;181111;52431578;13;0
6.686993;46.593281;181112;54241605;3;0
6.851295;46.484498;312196;55491483;14;0
6.674541;46.550917;246661;54141558;20;0
6.207736;46.377685;181119;50531370;21;0
6.412454;46.619026;246662;52141636;34;2
6.384469;46.715031;213892;51941743;16;0
6.226868;46.394085;181121;50681388;30;1
6.600739;46.517112;279438;53571521;37;0
6.599017;46.544087;213899;53561551;4;2
6.962101;46.323992;312212;56331304;3;0
6.646465;46.776524;148357;53951809;117;1
6.703186;46.650061;279442;54371668;15;1
6.888855;46.761756;213900;55801791;17;2
6.65411;46.521091;279445;53981525;57;0
6.808629;46.56973;312217;55171578;8;1
6.420849;46.727956;181141;52221757;3;0
6.246875;46.489662;246683;50851494;3;1
6.623445;46.826739;246684;53781865;31;1
6.178623;46.399857;181142;50311395;23;0
6.697187;46.515982;279455;54311519;4;0
6.566933;46.512359;148380;53311516;8;0
6.900483;46.777103;246694;55891808;4;0
6.60724;46.518059;181155;53621522;93;2
6.927604;46.816809;213937;56101852;65;1
6.304062;46.495645;312250;51291500;33;0
6.690598;46.521337;246716;54261525;3;0
6.525145;46.74953;246721;53021780;13;0
6.900707;46.754615;213950;55891783;3;0
6.651728;46.774761;213953;53991807;98;0
6.639179;46.561469;279496;53871570;12;0
6.43202;46.549929;181186;52281559;4;0
6.708447;46.647396;213960;54411665;6;0
6.923424;46.431773;148418;56041424;24;4
6.837149;46.468231;312277;55381465;91;13
6.505655;46.665708;148424;52861687;11;0
6.694643;46.511468;181196;54291514;17;2
6.152835;46.445452;181199;50121446;3;1
6.964174;46.83046;181200;56381867;51;0
6.574054;46.719324;279519;53391746;3;0
7.055804;46.293762;213978;57051270;28;5
6.64321;46.553401;246750;53901561;4;0
6.632861;46.810613;213979;53851847;4;0
6.676428;46.509548;148442;54151512;8;3
6.760607;46.550563;279529;54801557;3;0
6.965081;46.87634;279534;56391918;3;0
6.631341;46.562313;181222;53811571;17;1
6.922183;46.42547;279537;56031417;3;8
6.573093;46.697726;181226;53381722;18;0
6.226107;46.6028;312311;50711620;40;2
6.161513;46.298002;312316;50161282;15;0
6.206436;46.377671;148467;50521370;27;0
6.800083;46.520205;312322;55101523;3;0
6.321439;46.474226;214010;51421476;13;0
7.023736;46.925143;279553;56841972;3;1
7.098904;46.457621;246786;57391452;3;0
6.423657;46.578643;279557;52221591;35;0
6.769233;46.591096;214016;54871602;20;1
6.603248;46.523427;312330;53591528;84;5
6.923146;46.734928;279560;56061761;3;1
6.200294;46.418989;148480;50481416;14;0
6.56269;46.533018;214022;53281539;140;1
6.841154;46.459257;279565;55411455;14;3
6.735997;46.537819;148481;54611543;16;0
6.973841;46.317744;246794;56421297;16;3
6.896013;46.440641;214028;55831434;64;3
6.491162;46.523448;214030;52731529;8;2
6.87112;46.456712;148489;55641452;27;2
7.163229;46.350747;148490;57881333;5;3
6.840956;46.477247;246803;55411475;10;0
6.777165;46.475994;246806;54921474;53;0
6.79107;46.620009;214037;55041634;20;0
6.30404;46.434468;148496;51281432;3;0
7.052077;46.270361;312352;57021244;6;3
6.441201;46.47624;246811;52341477;15;0
6.604982;46.580116;214040;53611591;3;2
